timestamp_utc,from_zone,to_zone,atc_mw,ntc_mw,scheduled_flow_mw,congestion_rent_eur_mwh,redispatch_volume_mw,curtailment_mw
2026-02-23T00:00:00Z,DE-LU,DK1,586.0,1641.0,-356.0,0,0,0
2026-02-23T01:00:00Z,DE-LU,AT,1811.0,2199.0,-1349.0,0,0,0
2026-02-23T01:00:00Z,DE-LU,FR,2249.0,3684.0,2944.0,0,0,0
2026-02-23T01:00:00Z,DE-LU,NL,1208.0,1752.0,579.0,0,0,0
2026-02-23T01:00:00Z,DE-LU,PL,1922.0,2220.0,-1380.0,0,0,0
2026-02-23T01:00:00Z,DE-LU,CZ,1477.0,1945.0,-711.0,0,0,0
2026-02-23T01:00:00Z,DE-LU,DK1,2923.0,3443.0,-2578.0,0,0,0
2026-02-23T02:00:00Z,DE-LU,AT,2987.0,3452.0,942.0,0,0,0
2026-02-23T02:00:00Z,DE-LU,FR,2035.0,2281.0,-1127.0,0,0,0
2026-02-23T02:00:00Z,DE-LU,NL,646.0,2045.0,1174.0,1.77,0,0
2026-02-23T02:00:00Z,DE-LU,PL,1680.0,3161.0,2359.0,0,0,0
2026-02-23T02:00:00Z,DE-LU,CZ,1517.0,1725.0,-942.0,0,0,0
2026-02-23T02:00:00Z,DE-LU,DK1,2168.0,4193.0,-423.0,0,0,0
2026-02-23T03:00:00Z,DE-LU,AT,2514.0,3128.0,-592.0,0,0,0
2026-02-23T03:00:00Z,DE-LU,FR,1560.0,2998.0,-149.0,0,0,0
2026-02-23T03:00:00Z,DE-LU,NL,960.0,1377.0,544.0,0,0,0
2026-02-23T03:00:00Z,DE-LU,PL,805.0,2174.0,1380.0,0,0,0
2026-02-23T03:00:00Z,DE-LU,CZ,1282.0,2768.0,761.0,0,0,0
2026-02-23T03:00:00Z,DE-LU,DK1,1284.0,1738.0,599.0,0,0,0
2026-02-23T04:00:00Z,DE-LU,AT,1645.0,3052.0,-73.0,0,0,0
2026-02-23T04:00:00Z,DE-LU,FR,1007.0,1710.0,-742.0,0,0,0
2026-02-23T04:00:00Z,DE-LU,NL,993.0,1716.0,-1259.0,0,0,0
2026-02-23T04:00:00Z,DE-LU,PL,1310.0,3374.0,-964.0,0,0,0
2026-02-23T04:00:00Z,DE-LU,CZ,1468.0,2555.0,341.0,0,0,0
2026-02-23T04:00:00Z,DE-LU,DK1,2597.0,3070.0,2330.0,0,0,0
2026-02-23T05:00:00Z,DE-LU,AT,1743.0,3156.0,533.0,0,0,0
2026-02-23T05:00:00Z,DE-LU,FR,1774.0,2369.0,640.0,0,0,0
2026-02-23T05:00:00Z,DE-LU,NL,1915.0,4183.0,-1735.0,0,0,25.0
2026-02-23T05:00:00Z,DE-LU,PL,2367.0,4429.0,3143.0,0,0,0
2026-02-23T05:00:00Z,DE-LU,CZ,495.0,1520.0,738.0,0.11,9.0,0
2026-02-23T05:00:00Z,DE-LU,DK1,1702.0,2654.0,-1560.0,0,0,0
2026-02-23T06:00:00Z,DE-LU,AT,1546.0,2656.0,1690.0,0,0,13.0
2026-02-23T06:00:00Z,DE-LU,FR,2942.0,4228.0,-2062.0,0,0,0
2026-02-23T06:00:00Z,DE-LU,NL,537.0,1288.0,-197.0,0,0,0
2026-02-23T06:00:00Z,DE-LU,PL,2938.0,3850.0,-559.0,0,0,0
2026-02-23T06:00:00Z,DE-LU,CZ,1135.0,3513.0,-2191.0,0,0,0
2026-02-23T06:00:00Z,DE-LU,DK1,3155.0,3784.0,1852.0,0,0,0
2026-02-23T07:00:00Z,DE-LU,AT,1437.0,3719.0,1588.0,0,0,0
2026-02-23T07:00:00Z,DE-LU,FR,2277.0,3224.0,452.0,0,0,0
2026-02-23T07:00:00Z,DE-LU,NL,643.0,1038.0,-640.0,0,0,0
2026-02-23T07:00:00Z,DE-LU,PL,2186.0,2612.0,-1196.0,0,0,0
2026-02-23T07:00:00Z,DE-LU,CZ,3401.0,3714.0,-2634.0,0,0,0
2026-02-23T07:00:00Z,DE-LU,DK1,1771.0,3480.0,2362.0,0,0,0
2026-02-23T08:00:00Z,DE-LU,AT,620.0,1170.0,543.0,0,0,0
2026-02-23T08:00:00Z,DE-LU,FR,3807.0,4139.0,-1653.0,0,0,0
2026-02-23T08:00:00Z,DE-LU,NL,2076.0,2935.0,-2141.0,0,0,0
2026-02-23T08:00:00Z,DE-LU,PL,1862.0,2473.0,-393.0,0,0,0
2026-02-23T08:00:00Z,DE-LU,CZ,1841.0,2812.0,-637.0,0,0,0
2026-02-23T08:00:00Z,DE-LU,DK1,2861.0,3670.0,-688.0,0,0,0
2026-02-23T09:00:00Z,DE-LU,AT,1881.0,3230.0,1045.0,0,0,0
2026-02-23T09:00:00Z,DE-LU,FR,683.0,1891.0,1447.0,5.31,0,0
2026-02-23T09:00:00Z,DE-LU,NL,695.0,2006.0,-1127.0,0.9,44.0,0
2026-02-23T09:00:00Z,DE-LU,PL,1924.0,4171.0,-3043.0,0,0,0
2026-02-23T09:00:00Z,DE-LU,CZ,1738.0,2690.0,-1131.0,0,0,0
2026-02-23T09:00:00Z,DE-LU,DK1,1181.0,2526.0,-1412.0,0,0,0
2026-02-23T10:00:00Z,DE-LU,AT,2136.0,2775.0,634.0,0,0,0
2026-02-23T10:00:00Z,DE-LU,FR,571.0,828.0,-44.0,0,0,0
2026-02-23T10:00:00Z,DE-LU,NL,675.0,1371.0,-386.0,0,0,0
2026-02-23T10:00:00Z,DE-LU,PL,2243.0,3381.0,2671.0,0,0,6.0
2026-02-23T10:00:00Z,DE-LU,CZ,1345.0,1864.0,-490.0,0,0,0
2026-02-23T10:00:00Z,DE-LU,DK1,2291.0,4282.0,542.0,0,0,0
2026-02-23T11:00:00Z,DE-LU,AT,910.0,2147.0,-466.0,0,0,0
2026-02-23T11:00:00Z,DE-LU,FR,2545.0,3631.0,-24.0,0,0,0
2026-02-23T11:00:00Z,DE-LU,NL,730.0,1926.0,-1418.0,0,0,0
2026-02-23T11:00:00Z,DE-LU,PL,1052.0,2311.0,475.0,0,0,0
2026-02-23T11:00:00Z,DE-LU,CZ,1371.0,2762.0,426.0,0,0,0
2026-02-23T11:00:00Z,DE-LU,DK1,1374.0,3047.0,838.0,0,0,0
2026-02-23T12:00:00Z,DE-LU,AT,973.0,2013.0,1153.0,0,0,0
2026-02-23T12:00:00Z,DE-LU,FR,629.0,956.0,157.0,0,0,0
2026-02-23T12:00:00Z,DE-LU,NL,1480.0,2947.0,-872.0,0,0,0
2026-02-23T12:00:00Z,DE-LU,PL,1892.0,2054.0,-278.0,0,0,0
2026-02-23T12:00:00Z,DE-LU,CZ,2998.0,4024.0,2391.0,0,0,0
2026-02-23T12:00:00Z,DE-LU,DK1,1076.0,2202.0,-965.0,0,0,0
2026-02-23T13:00:00Z,DE-LU,AT,706.0,1225.0,435.0,0,0,0
2026-02-23T13:00:00Z,DE-LU,FR,632.0,1543.0,-687.0,0,0,0
2026-02-23T13:00:00Z,DE-LU,NL,2777.0,4449.0,-3471.0,0,0,0
2026-02-23T13:00:00Z,DE-LU,PL,949.0,1772.0,617.0,0,0,0
2026-02-23T13:00:00Z,DE-LU,CZ,2140.0,2290.0,1602.0,0,0,0
2026-02-23T13:00:00Z,DE-LU,DK1,2902.0,4258.0,-467.0,0,0,0
2026-02-23T14:00:00Z,DE-LU,AT,3384.0,3749.0,-1447.0,0,0,0
2026-02-23T14:00:00Z,DE-LU,FR,1122.0,1508.0,-1096.0,0,0,0
2026-02-23T14:00:00Z,DE-LU,NL,2218.0,4376.0,-2273.0,0,0,0
2026-02-23T14:00:00Z,DE-LU,PL,2440.0,4263.0,15.0,0,0,0
2026-02-23T14:00:00Z,DE-LU,CZ,2139.0,2474.0,-1293.0,0,0,0
2026-02-23T14:00:00Z,DE-LU,DK1,3152.0,4254.0,-927.0,0,0,0
2026-02-23T15:00:00Z,DE-LU,AT,572.0,1029.0,-658.0,0,0,0
2026-02-23T15:00:00Z,DE-LU,FR,3558.0,3912.0,882.0,0,0,0
2026-02-23T15:00:00Z,DE-LU,NL,1066.0,1436.0,-1068.0,0,0,0
2026-02-23T15:00:00Z,DE-LU,PL,2490.0,4120.0,-2404.0,0,0,0
2026-02-23T15:00:00Z,DE-LU,CZ,2313.0,2481.0,430.0,0,0,0
2026-02-23T15:00:00Z,DE-LU,DK1,2757.0,3356.0,-952.0,0,0,0
2026-02-23T16:00:00Z,DE-LU,AT,2998.0,3624.0,2711.0,0,0,0
2026-02-23T16:00:00Z,DE-LU,FR,1557.0,3460.0,-535.0,0,0,0
2026-02-23T16:00:00Z,DE-LU,NL,1597.0,3876.0,583.0,0,0,0
2026-02-23T16:00:00Z,DE-LU,PL,1642.0,2449.0,1613.0,0,0,0
2026-02-23T16:00:00Z,DE-LU,CZ,710.0,1603.0,-443.0,0,0,0
2026-02-23T16:00:00Z,DE-LU,DK1,1214.0,3427.0,-393.0,0,0,0
2026-02-23T17:00:00Z,DE-LU,AT,1599.0,3585.0,-673.0,0,0,0
2026-02-23T17:00:00Z,DE-LU,FR,2380.0,3019.0,-721.0,0,0,0
2026-02-23T17:00:00Z,DE-LU,NL,1213.0,1615.0,246.0,0,0,0
2026-02-23T17:00:00Z,DE-LU,PL,812.0,2311.0,490.0,0,0,0
2026-02-23T17:00:00Z,DE-LU,CZ,750.0,1431.0,-952.0,0,0,0
2026-02-23T17:00:00Z,DE-LU,DK1,954.0,1008.0,-304.0,0,0,0
2026-02-23T18:00:00Z,DE-LU,AT,1935.0,3110.0,1951.0,0,0,0
2026-02-23T18:00:00Z,DE-LU,FR,2025.0,2717.0,-232.0,0,0,0
2026-02-23T18:00:00Z,DE-LU,NL,532.0,1291.0,-45.0,0,0,0
2026-02-23T18:00:00Z,DE-LU,PL,1565.0,4485.0,-2939.0,0,0,0
2026-02-23T18:00:00Z,DE-LU,CZ,501.0,1439.0,432.0,1.21,0,0
2026-02-23T18:00:00Z,DE-LU,DK1,269.0,894.0,186.0,4.36,0,0
2026-02-23T19:00:00Z,DE-LU,AT,2449.0,3376.0,2411.0,0,0,0
2026-02-23T19:00:00Z,DE-LU,FR,1449.0,2599.0,1787.0,0,0,0
2026-02-23T19:00:00Z,DE-LU,NL,1147.0,1267.0,748.0,0,0,0
2026-02-23T19:00:00Z,DE-LU,PL,2303.0,2721.0,-135.0,0,0,0
2026-02-23T19:00:00Z,DE-LU,CZ,770.0,2481.0,786.0,3.39,3.0,0
2026-02-23T19:00:00Z,DE-LU,DK1,1793.0,3620.0,2665.0,0,0,0
2026-02-23T20:00:00Z,DE-LU,AT,1282.0,2721.0,1738.0,0,0,0
2026-02-23T20:00:00Z,DE-LU,FR,715.0,1203.0,124.0,0,0,0
2026-02-23T20:00:00Z,DE-LU,NL,1163.0,2938.0,-1022.0,0,0,0
2026-02-23T20:00:00Z,DE-LU,PL,1393.0,4373.0,-917.0,6.36,0,0
2026-02-23T20:00:00Z,DE-LU,CZ,739.0,1190.0,229.0,0,0,0
2026-02-23T20:00:00Z,DE-LU,DK1,1485.0,3055.0,1207.0,0,0,0
2026-02-23T21:00:00Z,DE-LU,AT,1574.0,1657.0,155.0,0,0,0
2026-02-23T21:00:00Z,DE-LU,FR,869.0,2378.0,-1263.0,0.21,0,0
2026-02-23T21:00:00Z,DE-LU,NL,2037.0,3689.0,-1371.0,0,0,0
2026-02-23T21:00:00Z,DE-LU,PL,540.0,1117.0,238.0,0,0,0
2026-02-23T21:00:00Z,DE-LU,CZ,3065.0,3763.0,2910.0,0,0,0
2026-02-23T21:00:00Z,DE-LU,DK1,1583.0,2970.0,-708.0,0,0,0
2026-02-23T22:00:00Z,DE-LU,AT,2640.0,3850.0,-524.0,0,0,0
2026-02-23T22:00:00Z,DE-LU,FR,630.0,1740.0,1381.0,0,0,0
2026-02-23T22:00:00Z,DE-LU,NL,3240.0,3698.0,2407.0,0,0,0
2026-02-23T22:00:00Z,DE-LU,PL,1888.0,2099.0,-1526.0,0,0,0
2026-02-23T22:00:00Z,DE-LU,CZ,276.0,855.0,-299.0,1.25,6.0,6.0
2026-02-23T22:00:00Z,DE-LU,DK1,1339.0,1785.0,218.0,0,0,0
2026-02-23T23:00:00Z,DE-LU,AT,660.0,2036.0,-730.0,0,0,0
2026-02-23T23:00:00Z,DE-LU,FR,1025.0,2128.0,-848.0,0,0,0
2026-02-23T23:00:00Z,DE-LU,NL,1064.0,1511.0,1034.0,0,0,0
2026-02-23T23:00:00Z,DE-LU,PL,989.0,1281.0,549.0,0,0,0
2026-02-23T23:00:00Z,DE-LU,CZ,2623.0,3486.0,1139.0,0,0,0
2026-02-23T23:00:00Z,DE-LU,DK1,940.0,1143.0,-435.0,0,0,0
2026-02-24T00:00:00Z,DE-LU,AT,2092.0,3657.0,-4.0,0,0,0
2026-02-24T00:00:00Z,DE-LU,FR,2439.0,4353.0,1241.0,0,0,0
2026-02-24T00:00:00Z,DE-LU,NL,1605.0,3459.0,2034.0,0,0,0
2026-02-24T00:00:00Z,DE-LU,PL,370.0,1125.0,149.0,2.01,0,0
2026-02-24T00:00:00Z,DE-LU,CZ,2405.0,2647.0,-829.0,0,0,0
2026-02-24T00:00:00Z,DE-LU,DK1,499.0,1283.0,470.0,0,0,0
2026-02-24T01:00:00Z,DE-LU,AT,1126.0,1623.0,-740.0,0,0,0
2026-02-24T01:00:00Z,DE-LU,FR,2324.0,3921.0,-2371.0,0,0,0
2026-02-24T01:00:00Z,DE-LU,NL,1950.0,2146.0,40.0,0,0,0
2026-02-24T01:00:00Z,DE-LU,PL,430.0,856.0,490.0,0,0,0
2026-02-24T01:00:00Z,DE-LU,CZ,3146.0,4132.0,543.0,0,0,0
2026-02-24T01:00:00Z,DE-LU,DK1,2080.0,2230.0,-817.0,0,0,0
2026-02-24T02:00:00Z,DE-LU,AT,1645.0,2423.0,1261.0,0,0,0
2026-02-24T02:00:00Z,DE-LU,FR,869.0,1643.0,726.0,0,0,0
2026-02-24T02:00:00Z,DE-LU,NL,1816.0,2187.0,1462.0,0,0,0
2026-02-24T02:00:00Z,DE-LU,PL,3143.0,4344.0,-1339.0,0,0,15.0
2026-02-24T02:00:00Z,DE-LU,CZ,2999.0,4080.0,-3195.0,0,0,0
2026-02-24T02:00:00Z,DE-LU,DK1,1032.0,1320.0,972.0,0,0,0
2026-02-24T03:00:00Z,DE-LU,AT,1741.0,3995.0,714.0,0,0,0
2026-02-24T03:00:00Z,DE-LU,FR,2349.0,3474.0,-1024.0,0,0,0
2026-02-24T03:00:00Z,DE-LU,NL,1717.0,1908.0,-78.0,0,0,0
2026-02-24T03:00:00Z,DE-LU,PL,1182.0,1403.0,1112.0,0,0,0
2026-02-24T03:00:00Z,DE-LU,CZ,2413.0,2861.0,1291.0,0,0,0
2026-02-24T03:00:00Z,DE-LU,DK1,1108.0,1276.0,-736.0,0,0,0
2026-02-24T04:00:00Z,DE-LU,AT,1772.0,3852.0,-2964.0,0,0,0
2026-02-24T04:00:00Z,DE-LU,FR,2527.0,3636.0,-643.0,0,0,0
2026-02-24T04:00:00Z,DE-LU,NL,662.0,1972.0,180.0,3.99,0,0
2026-02-24T04:00:00Z,DE-LU,PL,488.0,847.0,299.0,0,0,0
2026-02-24T04:00:00Z,DE-LU,CZ,2136.0,3939.0,2954.0,0,0,0
2026-02-24T04:00:00Z,DE-LU,DK1,1041.0,1694.0,949.0,0,0,0
2026-02-24T05:00:00Z,DE-LU,AT,585.0,1855.0,1111.0,2.91,0,0
2026-02-24T05:00:00Z,DE-LU,FR,1394.0,3561.0,166.0,0.24,0,0
2026-02-24T05:00:00Z,DE-LU,NL,1137.0,1228.0,-165.0,0,0,0
2026-02-24T05:00:00Z,DE-LU,PL,627.0,1068.0,-168.0,0,0,0
2026-02-24T05:00:00Z,DE-LU,CZ,1065.0,2747.0,993.0,2.38,0,0
2026-02-24T05:00:00Z,DE-LU,DK1,1467.0,3599.0,-1950.0,0,0,0
2026-02-24T06:00:00Z,DE-LU,AT,1767.0,3135.0,-1259.0,0,0,0
2026-02-24T06:00:00Z,DE-LU,FR,2266.0,4136.0,1039.0,0,0,0
2026-02-24T06:00:00Z,DE-LU,NL,3518.0,4422.0,-2191.0,0,0,0
2026-02-24T06:00:00Z,DE-LU,PL,1937.0,2768.0,-483.0,0,0,0
2026-02-24T06:00:00Z,DE-LU,CZ,1405.0,2034.0,1513.0,0,0,0
2026-02-24T06:00:00Z,DE-LU,DK1,533.0,835.0,206.0,0,0,0
2026-02-24T07:00:00Z,DE-LU,AT,703.0,1875.0,570.0,2.74,0,0
2026-02-24T07:00:00Z,DE-LU,FR,1220.0,2376.0,238.0,0,0,0
2026-02-24T07:00:00Z,DE-LU,NL,776.0,995.0,502.0,0,0,0
2026-02-24T07:00:00Z,DE-LU,PL,568.0,817.0,587.0,0,0,0
2026-02-24T07:00:00Z,DE-LU,CZ,1229.0,3481.0,2285.0,3.77,0,0
2026-02-24T07:00:00Z,DE-LU,DK1,1377.0,3275.0,2331.0,0,0,0
2026-02-24T08:00:00Z,DE-LU,AT,2594.0,3273.0,563.0,0,0,0
2026-02-24T08:00:00Z,DE-LU,FR,832.0,1267.0,23.0,0,0,0
2026-02-24T08:00:00Z,DE-LU,NL,2837.0,3781.0,-2133.0,0,0,0
2026-02-24T08:00:00Z,DE-LU,PL,1759.0,4002.0,-2358.0,0,0,0
2026-02-24T08:00:00Z,DE-LU,CZ,460.0,1259.0,-561.0,0,0,0
2026-02-24T08:00:00Z,DE-LU,DK1,1897.0,2473.0,-152.0,0,0,0
2026-02-24T09:00:00Z,DE-LU,AT,2087.0,3390.0,2653.0,0,0,0
2026-02-24T09:00:00Z,DE-LU,FR,2858.0,3791.0,2552.0,0,0,0
2026-02-24T09:00:00Z,DE-LU,NL,981.0,1396.0,-319.0,0,0,0
2026-02-24T09:00:00Z,DE-LU,PL,723.0,1178.0,563.0,0,0,0
2026-02-24T09:00:00Z,DE-LU,CZ,612.0,921.0,-346.0,0,0,0
2026-02-24T09:00:00Z,DE-LU,DK1,1831.0,3696.0,-697.0,0,0,5.0
2026-02-24T10:00:00Z,DE-LU,AT,2670.0,3737.0,752.0,0,0,0
2026-02-24T10:00:00Z,DE-LU,FR,1963.0,2933.0,-1123.0,0,0,0
2026-02-24T10:00:00Z,DE-LU,NL,1374.0,4045.0,-2101.0,0,0,0
2026-02-24T10:00:00Z,DE-LU,PL,3218.0,3864.0,-2157.0,0,0,0
2026-02-24T10:00:00Z,DE-LU,CZ,2526.0,3104.0,-127.0,0,0,0
2026-02-24T10:00:00Z,DE-LU,DK1,1389.0,1931.0,-824.0,0,0,0
2026-02-24T11:00:00Z,DE-LU,AT,870.0,1768.0,-1405.0,0,0,0
2026-02-24T11:00:00Z,DE-LU,FR,668.0,1217.0,-675.0,0,0,0
2026-02-24T11:00:00Z,DE-LU,NL,2175.0,3369.0,1992.0,0,0,0
2026-02-24T11:00:00Z,DE-LU,PL,1994.0,4458.0,-164.0,0,0,0
2026-02-24T11:00:00Z,DE-LU,CZ,1482.0,3004.0,2019.0,0,0,0
2026-02-24T11:00:00Z,DE-LU,DK1,1410.0,2203.0,591.0,0,0,0
2026-02-24T12:00:00Z,DE-LU,AT,1188.0,1812.0,-808.0,0,0,0
2026-02-24T12:00:00Z,DE-LU,FR,1918.0,2811.0,437.0,0,0,0
2026-02-24T12:00:00Z,DE-LU,NL,1639.0,2289.0,-816.0,0,0,0
2026-02-24T12:00:00Z,DE-LU,PL,969.0,2516.0,-224.0,5.83,16.0,0
2026-02-24T12:00:00Z,DE-LU,CZ,2095.0,3176.0,-1457.0,0,0,0
2026-02-24T12:00:00Z,DE-LU,DK1,913.0,1807.0,822.0,0,0,0
2026-02-24T13:00:00Z,DE-LU,AT,1260.0,2988.0,626.0,0,0,0
2026-02-24T13:00:00Z,DE-LU,FR,1264.0,3717.0,1104.0,8.48,0,0
2026-02-24T13:00:00Z,DE-LU,NL,694.0,1094.0,-834.0,0,0,0
2026-02-24T13:00:00Z,DE-LU,PL,2492.0,3195.0,1735.0,0,0,0
2026-02-24T13:00:00Z,DE-LU,CZ,2347.0,3107.0,2005.0,0,0,0
2026-02-24T13:00:00Z,DE-LU,DK1,2069.0,4008.0,-3024.0,0,0,0
2026-02-24T14:00:00Z,DE-LU,AT,3767.0,4019.0,1303.0,0,0,0
2026-02-24T14:00:00Z,DE-LU,FR,1976.0,4347.0,-644.0,0,0,0
2026-02-24T14:00:00Z,DE-LU,NL,976.0,1764.0,731.0,0,0,0
2026-02-24T14:00:00Z,DE-LU,PL,646.0,908.0,-604.0,0,0,0
2026-02-24T14:00:00Z,DE-LU,CZ,1477.0,1868.0,66.0,0,0,0
2026-02-24T14:00:00Z,DE-LU,DK1,534.0,995.0,362.0,0,0,0
2026-02-24T15:00:00Z,DE-LU,AT,1081.0,2775.0,582.0,0,0,0
2026-02-24T15:00:00Z,DE-LU,FR,933.0,2990.0,-2157.0,9.25,18.0,0
2026-02-24T15:00:00Z,DE-LU,NL,2457.0,4019.0,1461.0,0,0,0
2026-02-24T15:00:00Z,DE-LU,PL,1401.0,1931.0,578.0,0,0,0
2026-02-24T15:00:00Z,DE-LU,CZ,995.0,2411.0,-783.0,0,0,0
2026-02-24T15:00:00Z,DE-LU,DK1,3264.0,3980.0,-478.0,0,0,0
2026-02-24T16:00:00Z,DE-LU,AT,1698.0,4275.0,1798.0,0.18,59.0,0
2026-02-24T16:00:00Z,DE-LU,FR,2178.0,3284.0,65.0,0,0,17.0
2026-02-24T16:00:00Z,DE-LU,NL,1376.0,3684.0,-2337.0,0,0,0
2026-02-24T16:00:00Z,DE-LU,PL,1081.0,1346.0,604.0,0,0,0
2026-02-24T16:00:00Z,DE-LU,CZ,560.0,1215.0,81.0,0,0,0
2026-02-24T16:00:00Z,DE-LU,DK1,2970.0,3927.0,3001.0,0,0,0
2026-02-24T17:00:00Z,DE-LU,AT,2323.0,2764.0,1430.0,0,0,0
2026-02-24T17:00:00Z,DE-LU,FR,1765.0,3943.0,-464.0,0,0,0
2026-02-24T17:00:00Z,DE-LU,NL,321.0,1051.0,-805.0,0,0,0
2026-02-24T17:00:00Z,DE-LU,PL,2247.0,3098.0,2112.0,0,0,0
2026-02-24T17:00:00Z,DE-LU,CZ,739.0,916.0,137.0,0,0,0
2026-02-24T17:00:00Z,DE-LU,DK1,1235.0,3994.0,1136.0,0,0,0
2026-02-24T18:00:00Z,DE-LU,AT,1657.0,4191.0,-1011.0,0,0,0
2026-02-24T18:00:00Z,DE-LU,FR,664.0,1017.0,-329.0,0,0,0
2026-02-24T18:00:00Z,DE-LU,NL,1843.0,2492.0,669.0,0,0,0
2026-02-24T18:00:00Z,DE-LU,PL,456.0,1108.0,882.0,0,0,0
2026-02-24T18:00:00Z,DE-LU,CZ,928.0,1942.0,-115.0,0,0,0
2026-02-24T18:00:00Z,DE-LU,DK1,2033.0,3277.0,1475.0,0,0,0
2026-02-24T19:00:00Z,DE-LU,AT,373.0,1242.0,-270.0,0,0,0
2026-02-24T19:00:00Z,DE-LU,FR,2564.0,4428.0,-36.0,0,0,0
2026-02-24T19:00:00Z,DE-LU,NL,1163.0,2096.0,1033.0,0,0,0
2026-02-24T19:00:00Z,DE-LU,PL,2279.0,3510.0,-1388.0,0,0,0
2026-02-24T19:00:00Z,DE-LU,CZ,514.0,1172.0,13.0,0,0,0
2026-02-24T19:00:00Z,DE-LU,DK1,1655.0,2103.0,-1371.0,0,0,0
2026-02-24T20:00:00Z,DE-LU,AT,2962.0,3828.0,-283.0,0,0,0
2026-02-24T20:00:00Z,DE-LU,FR,1213.0,1630.0,621.0,0,0,0
2026-02-24T20:00:00Z,DE-LU,NL,698.0,1673.0,-956.0,0,0,0
2026-02-24T20:00:00Z,DE-LU,PL,527.0,857.0,277.0,0,0,0
2026-02-24T20:00:00Z,DE-LU,CZ,1925.0,3506.0,-2477.0,0,0,0
2026-02-24T20:00:00Z,DE-LU,DK1,3314.0,3601.0,793.0,0,0,0
2026-02-24T21:00:00Z,DE-LU,AT,472.0,892.0,-409.0,0,0,9.0
2026-02-24T21:00:00Z,DE-LU,FR,2659.0,4278.0,2839.0,0,0,0
2026-02-24T21:00:00Z,DE-LU,NL,2547.0,3372.0,-1298.0,0,0,0
2026-02-24T21:00:00Z,DE-LU,PL,2111.0,3640.0,1606.0,0,0,0
2026-02-24T21:00:00Z,DE-LU,CZ,1200.0,2827.0,-687.0,0,0,0
2026-02-24T21:00:00Z,DE-LU,DK1,1217.0,3479.0,-1512.0,0,0,0
2026-02-24T22:00:00Z,DE-LU,AT,800.0,968.0,694.0,0,0,0
2026-02-24T22:00:00Z,DE-LU,FR,3468.0,4400.0,2137.0,0,0,0
2026-02-24T22:00:00Z,DE-LU,NL,825.0,1622.0,441.0,0,0,0
2026-02-24T22:00:00Z,DE-LU,PL,716.0,1015.0,-175.0,0,0,0
2026-02-24T22:00:00Z,DE-LU,CZ,1416.0,1793.0,-206.0,0,0,0
2026-02-24T22:00:00Z,DE-LU,DK1,1168.0,2304.0,-471.0,0,0,0
2026-02-24T23:00:00Z,DE-LU,AT,1950.0,2830.0,2058.0,0,0,0
2026-02-24T23:00:00Z,DE-LU,FR,1453.0,1736.0,-628.0,0,0,0
2026-02-24T23:00:00Z,DE-LU,NL,2660.0,3412.0,-937.0,0,0,0
2026-02-24T23:00:00Z,DE-LU,PL,1109.0,3209.0,2066.0,0,0,0
2026-02-24T23:00:00Z,DE-LU,CZ,3452.0,3827.0,954.0,0,0,0
2026-02-24T23:00:00Z,DE-LU,DK1,1667.0,4039.0,2370.0,0,0,0
2026-02-25T00:00:00Z,DE-LU,AT,1168.0,2024.0,45.0,0,0,0
2026-02-25T00:00:00Z,DE-LU,FR,2781.0,3178.0,1389.0,0,0,0
2026-02-25T00:00:00Z,DE-LU,NL,2729.0,3464.0,757.0,0,0,0
2026-02-25T00:00:00Z,DE-LU,PL,2334.0,3346.0,-1061.0,0,0,0
2026-02-25T00:00:00Z,DE-LU,CZ,3836.0,4256.0,-2080.0,0,0,0
2026-02-25T00:00:00Z,DE-LU,DK1,2700.0,4205.0,-3180.0,0,0,0
2026-02-25T01:00:00Z,DE-LU,AT,1871.0,3911.0,-390.0,0,0,0
2026-02-25T01:00:00Z,DE-LU,FR,743.0,878.0,345.0,0,0,0
2026-02-25T01:00:00Z,DE-LU,NL,2291.0,2875.0,-382.0,0,0,0
2026-02-25T01:00:00Z,DE-LU,PL,1211.0,3887.0,2875.0,0,0,0
2026-02-25T01:00:00Z,DE-LU,CZ,736.0,1029.0,79.0,0,0,0
2026-02-25T01:00:00Z,DE-LU,DK1,1626.0,2516.0,-1179.0,0,0,0
2026-02-25T02:00:00Z,DE-LU,AT,1074.0,1846.0,1023.0,0,0,0
2026-02-25T02:00:00Z,DE-LU,FR,3389.0,4035.0,183.0,0,0,0
2026-02-25T02:00:00Z,DE-LU,NL,572.0,1131.0,811.0,0,0,0
2026-02-25T02:00:00Z,DE-LU,PL,694.0,1679.0,-54.0,0,0,0
2026-02-25T02:00:00Z,DE-LU,CZ,625.0,1676.0,-131.0,5.85,18.0,0
2026-02-25T02:00:00Z,DE-LU,DK1,1721.0,3417.0,1800.0,0,0,0
2026-02-25T03:00:00Z,DE-LU,AT,623.0,1662.0,-1239.0,4.34,0,0
2026-02-25T03:00:00Z,DE-LU,FR,1621.0,3872.0,-1696.0,0,0,11.0
2026-02-25T03:00:00Z,DE-LU,NL,1566.0,2087.0,400.0,0,0,0
2026-02-25T03:00:00Z,DE-LU,PL,1170.0,1308.0,-249.0,0,0,0
2026-02-25T03:00:00Z,DE-LU,CZ,3444.0,3998.0,738.0,0,0,0
2026-02-25T03:00:00Z,DE-LU,DK1,3001.0,3297.0,-1278.0,0,0,0
2026-02-25T04:00:00Z,DE-LU,AT,1827.0,4109.0,1553.0,0,0,0
