timestamp_utc,delivery_start,delivery_end,product_type,vwap_eur_mwh,high_eur_mwh,low_eur_mwh,last_eur_mwh,volume_mwh,num_trades,id3_index_eur_mwh,day_ahead_price_eur_mwh,spread_id_vs_da_eur_mwh
2026-02-07T12:45:00Z,2026-02-07 12:45,2026-02-07 13:00,QH,90.37,93.47,84.87,88.84,136.8,30,93.8,91.36,-0.99
2026-02-07T13:00:00Z,2026-02-07 13:00,2026-02-07 13:15,QH,81.41,87.55,73.87,79.84,93.1,12,81.05,89.42,-8.01
2026-02-07T13:15:00Z,2026-02-07 13:15,2026-02-07 13:30,QH,164.48,165.85,164.39,159.58,96.9,13,161.7,89.05,75.42
2026-02-07T13:30:00Z,2026-02-07 13:30,2026-02-07 13:45,QH,96.35,97.69,88.5,94.0,117.4,48,98.73,81.02,15.33
2026-02-07T13:45:00Z,2026-02-07 13:45,2026-02-07 14:00,QH,90.02,94.73,89.12,94.65,119.0,38,89.05,79.41,10.61
2026-02-07T14:00:00Z,2026-02-07 14:00,2026-02-07 14:15,QH,64.62,72.51,64.35,65.95,73.8,10,61.45,88.19,-23.57
2026-02-07T14:15:00Z,2026-02-07 14:15,2026-02-07 14:30,QH,91.43,94.71,87.26,89.47,128.1,30,91.2,84.54,6.89
2026-02-07T14:30:00Z,2026-02-07 14:30,2026-02-07 14:45,QH,88.2,91.35,86.0,86.0,66.4,19,88.03,92.61,-4.41
2026-02-07T14:45:00Z,2026-02-07 14:45,2026-02-07 15:00,QH,182.51,192.65,169.47,179.08,65.2,20,182.91,82.88,99.63
2026-02-07T15:00:00Z,2026-02-07 15:00,2026-02-07 15:15,QH,85.11,86.64,82.55,86.03,47.4,13,85.36,82.28,2.83
2026-02-07T15:15:00Z,2026-02-07 15:15,2026-02-07 15:30,QH,72.37,79.37,68.1,72.2,95.3,14,69.38,84.07,-11.7
2026-02-07T15:30:00Z,2026-02-07 15:30,2026-02-07 15:45,QH,105.21,106.87,104.23,106.3,146.8,28,104.65,84.05,21.16
2026-02-07T15:45:00Z,2026-02-07 15:45,2026-02-07 16:00,QH,149.89,160.21,148.42,151.18,55.4,9,149.42,90.99,58.9
2026-02-07T16:00:00Z,2026-02-07 16:00,2026-02-07 16:15,QH,68.68,69.14,68.58,72.85,127.7,26,72.47,95.38,-26.71
2026-02-07T16:15:00Z,2026-02-07 16:15,2026-02-07 16:30,QH,81.83,87.21,76.99,78.88,142.4,34,84.47,96.38,-14.55
2026-02-07T16:30:00Z,2026-02-07 16:30,2026-02-07 16:45,QH,101.35,101.98,97.16,100.1,82.6,16,105.28,83.95,17.39
2026-02-07T16:45:00Z,2026-02-07 16:45,2026-02-07 17:00,QH,93.41,95.53,91.52,91.95,81.3,12,96.07,82.32,11.09
2026-02-07T17:00:00Z,2026-02-07 17:00,2026-02-07 17:15,QH,91.72,94.9,83.01,91.52,94.1,15,92.73,83.12,8.61
2026-02-07T17:15:00Z,2026-02-07 17:15,2026-02-07 17:30,QH,81.45,84.3,76.89,81.63,105.6,16,82.22,83.63,-2.18
2026-02-07T17:30:00Z,2026-02-07 17:30,2026-02-07 17:45,QH,86.81,88.95,82.45,86.86,108.9,24,84.23,89.88,-3.07
2026-02-07T17:45:00Z,2026-02-07 17:45,2026-02-07 18:00,QH,95.39,97.66,93.92,94.16,66.5,10,95.87,83.36,12.03
2026-02-07T18:00:00Z,2026-02-07 18:00,2026-02-07 18:15,QH,65.41,66.95,60.13,65.14,110.2,20,62.23,86.92,-21.51
2026-02-07T18:15:00Z,2026-02-07 18:15,2026-02-07 18:30,QH,78.8,83.63,75.72,75.52,128.9,24,77.69,70.74,8.07
2026-02-07T18:30:00Z,2026-02-07 18:30,2026-02-07 18:45,QH,60.96,63.47,51.7,61.47,93.6,29,60.66,84.17,-23.21
2026-02-07T18:45:00Z,2026-02-07 18:45,2026-02-07 19:00,QH,79.88,86.29,78.75,74.59,94.7,44,78.9,83.0,-3.12
2026-02-07T19:00:00Z,2026-02-07 19:00,2026-02-07 19:15,QH,93.45,95.37,93.33,99.33,96.8,13,94.29,77.19,16.25
2026-02-07T19:15:00Z,2026-02-07 19:15,2026-02-07 19:30,QH,98.57,100.62,96.91,96.47,81.8,17,96.7,75.73,22.84
2026-02-07T19:30:00Z,2026-02-07 19:30,2026-02-07 19:45,QH,81.06,82.09,76.71,83.68,107.7,26,81.58,83.14,-2.08
2026-02-07T19:45:00Z,2026-02-07 19:45,2026-02-07 20:00,QH,91.85,92.54,91.67,94.7,64.1,9,91.64,73.16,18.69
2026-02-07T20:00:00Z,2026-02-07 20:00,2026-02-07 20:15,QH,56.64,58.86,56.12,60.08,51.8,22,54.42,40.77,15.86
2026-02-07T20:15:00Z,2026-02-07 20:15,2026-02-07 20:30,QH,35.95,36.51,35.09,36.1,76.7,15,35.54,47.18,-11.22
2026-02-07T20:30:00Z,2026-02-07 20:30,2026-02-07 20:45,QH,24.78,29.6,20.21,21.53,75.7,19,22.91,41.86,-17.07
2026-02-07T20:45:00Z,2026-02-07 20:45,2026-02-07 21:00,QH,27.4,31.85,25.39,33.9,86.6,20,24.33,50.71,-23.31
2026-02-07T21:00:00Z,2026-02-07 21:00,2026-02-07 21:15,QH,42.54,44.73,42.15,36.96,78.3,9,40.92,46.82,-4.28
2026-02-07T21:15:00Z,2026-02-07 21:15,2026-02-07 21:30,QH,41.49,44.96,33.58,39.48,108.0,17,39.04,45.35,-3.86
2026-02-07T21:30:00Z,2026-02-07 21:30,2026-02-07 21:45,QH,48.51,54.21,48.48,50.43,75.3,24,45.99,47.92,0.59
2026-02-07T21:45:00Z,2026-02-07 21:45,2026-02-07 22:00,QH,47.59,52.7,46.72,51.34,116.8,18,47.92,40.54,7.05
2026-02-07T22:00:00Z,2026-02-07 22:00,2026-02-07 22:15,QH,56.09,61.73,51.82,55.48,135.7,29,57.53,43.41,12.69
2026-02-07T22:15:00Z,2026-02-07 22:15,2026-02-07 22:30,QH,40.82,41.74,34.01,38.94,76.3,10,40.21,42.87,-2.05
2026-02-07T22:30:00Z,2026-02-07 22:30,2026-02-07 22:45,QH,130.38,134.13,125.51,126.64,111.6,18,133.21,46.49,83.89
2026-02-07T22:45:00Z,2026-02-07 22:45,2026-02-07 23:00,QH,29.78,31.06,28.67,31.72,136.2,33,31.17,46.41,-16.63
2026-02-07T23:00:00Z,2026-02-07 23:00,2026-02-07 23:15,QH,40.8,45.46,32.72,44.69,89.2,11,38.99,36.21,4.59
2026-02-07T23:15:00Z,2026-02-07 23:15,2026-02-07 23:30,QH,140.56,142.48,140.33,139.53,24.5,3,141.42,37.68,102.88
2026-02-07T23:30:00Z,2026-02-07 23:30,2026-02-07 23:45,QH,51.29,58.9,49.26,52.65,59.3,27,51.54,47.44,3.85
2026-02-07T23:45:00Z,2026-02-07 23:45,2026-02-08 00:00,QH,60.33,67.07,55.84,60.23,62.8,19,57.15,45.35,14.98
2026-02-08T00:00:00Z,2026-02-08 00:00,2026-02-08 00:15,QH,22.37,26.04,16.91,22.88,143.0,18,22.87,21.86,0.52
2026-02-08T00:15:00Z,2026-02-08 00:15,2026-02-08 00:30,QH,23.73,28.24,23.47,24.53,112.5,20,21.53,35.63,-11.9
2026-02-08T00:30:00Z,2026-02-08 00:30,2026-02-08 00:45,QH,11.77,12.85,6.22,9.4,130.2,44,13.25,29.79,-18.03
2026-02-08T00:45:00Z,2026-02-08 00:45,2026-02-08 01:00,QH,28.02,31.55,24.58,28.35,128.1,18,24.4,27.6,0.43
2026-02-08T01:00:00Z,2026-02-08 01:00,2026-02-08 01:15,QH,24.58,29.4,22.43,26.36,95.0,35,23.67,21.79,2.79
2026-02-08T01:15:00Z,2026-02-08 01:15,2026-02-08 01:30,QH,7.54,19.87,7.02,6.71,55.0,13,7.72,26.75,-19.21
2026-02-08T01:30:00Z,2026-02-08 01:30,2026-02-08 01:45,QH,34.32,35.1,27.72,29.57,92.7,18,35.69,29.74,4.59
2026-02-08T01:45:00Z,2026-02-08 01:45,2026-02-08 02:00,QH,38.93,44.42,38.87,32.48,120.9,26,36.56,35.95,2.98
2026-02-08T02:00:00Z,2026-02-08 02:00,2026-02-08 02:15,QH,45.17,49.27,42.13,44.45,97.4,22,45.02,23.82,21.34
2026-02-08T02:15:00Z,2026-02-08 02:15,2026-02-08 02:30,QH,39.83,41.96,39.56,36.71,98.2,15,35.81,32.67,7.16
2026-02-08T02:30:00Z,2026-02-08 02:30,2026-02-08 02:45,QH,25.27,26.39,21.46,25.03,73.8,16,28.92,31.24,-5.97
2026-02-08T02:45:00Z,2026-02-08 02:45,2026-02-08 03:00,QH,28.66,28.66,23.95,25.16,63.2,11,29.82,36.15,-7.49
2026-02-08T03:00:00Z,2026-02-08 03:00,2026-02-08 03:15,QH,54.19,55.0,48.49,58.03,75.0,17,54.64,22.47,31.72
2026-02-08T03:15:00Z,2026-02-08 03:15,2026-02-08 03:30,QH,8.16,23.99,1.59,3.57,28.3,4,6.91,25.75,-17.6
2026-02-08T03:30:00Z,2026-02-08 03:30,2026-02-08 03:45,QH,28.21,30.82,27.51,27.85,74.5,14,28.64,29.33,-1.12
2026-02-08T03:45:00Z,2026-02-08 03:45,2026-02-08 04:00,QH,33.67,33.9,31.36,31.93,140.6,33,32.48,31.63,2.04
2026-02-08T04:00:00Z,2026-02-08 04:00,2026-02-08 04:15,QH,33.32,35.73,27.86,27.19,123.1,18,33.49,30.81,2.51
2026-02-08T04:15:00Z,2026-02-08 04:15,2026-02-08 04:30,QH,48.43,56.68,38.54,46.94,153.6,48,47.05,30.42,18.01
2026-02-08T04:30:00Z,2026-02-08 04:30,2026-02-08 04:45,QH,23.72,24.24,19.71,22.53,95.4,16,24.76,22.35,1.37
2026-02-08T04:45:00Z,2026-02-08 04:45,2026-02-08 05:00,QH,21.03,27.16,11.08,20.53,114.0,19,22.37,31.1,-10.07
2026-02-08T05:00:00Z,2026-02-08 05:00,2026-02-08 05:15,QH,29.37,30.54,26.08,27.89,80.7,10,33.87,29.2,0.17
2026-02-08T05:15:00Z,2026-02-08 05:15,2026-02-08 05:30,QH,31.07,35.93,21.26,31.27,55.0,11,31.97,33.48,-2.41
2026-02-08T05:30:00Z,2026-02-08 05:30,2026-02-08 05:45,QH,31.01,31.52,27.15,29.85,87.2,14,33.1,31.54,-0.54
2026-02-08T05:45:00Z,2026-02-08 05:45,2026-02-08 06:00,QH,28.28,30.71,26.39,31.59,114.3,56,24.33,21.66,6.62
2026-02-08T06:00:00Z,2026-02-08 06:00,2026-02-08 06:15,QH,38.76,47.32,30.53,40.85,67.8,32,40.7,21.06,17.7
2026-02-08T06:15:00Z,2026-02-08 06:15,2026-02-08 06:30,QH,25.22,33.41,24.69,21.09,62.4,20,27.32,21.9,3.32
2026-02-08T06:30:00Z,2026-02-08 06:30,2026-02-08 06:45,QH,37.65,38.44,35.75,36.82,51.8,11,38.0,23.57,14.08
2026-02-08T06:45:00Z,2026-02-08 06:45,2026-02-08 07:00,QH,47.72,56.27,45.97,43.15,76.7,10,47.82,28.74,18.99
2026-02-08T07:00:00Z,2026-02-08 07:00,2026-02-08 07:15,QH,53.29,55.02,42.01,50.71,63.5,10,52.88,59.07,-5.78
2026-02-08T07:15:00Z,2026-02-08 07:15,2026-02-08 07:30,QH,80.1,82.38,78.39,81.75,88.6,16,79.0,62.17,17.94
2026-02-08T07:30:00Z,2026-02-08 07:30,2026-02-08 07:45,QH,54.64,54.72,53.65,53.67,129.8,58,53.01,58.89,-4.26
2026-02-08T07:45:00Z,2026-02-08 07:45,2026-02-08 08:00,QH,67.6,72.17,63.13,67.34,80.8,11,69.69,62.18,5.42
2026-02-08T08:00:00Z,2026-02-08 08:00,2026-02-08 08:15,QH,69.22,71.79,66.18,67.67,114.1,14,67.89,61.46,7.77
2026-02-08T08:15:00Z,2026-02-08 08:15,2026-02-08 08:30,QH,77.85,83.46,66.13,77.23,57.8,8,76.55,67.9,9.95
2026-02-08T08:30:00Z,2026-02-08 08:30,2026-02-08 08:45,QH,72.91,81.3,59.19,78.77,109.0,21,68.32,68.27,4.65
2026-02-08T08:45:00Z,2026-02-08 08:45,2026-02-08 09:00,QH,44.26,46.25,34.47,46.61,71.2,15,43.29,64.08,-19.82
2026-02-08T09:00:00Z,2026-02-08 09:00,2026-02-08 09:15,QH,70.13,71.62,69.11,74.14,35.1,6,70.07,75.75,-5.63
2026-02-08T09:15:00Z,2026-02-08 09:15,2026-02-08 09:30,QH,81.08,88.28,76.3,81.09,69.6,12,82.41,63.37,17.71
2026-02-08T09:30:00Z,2026-02-08 09:30,2026-02-08 09:45,QH,65.55,65.58,57.76,64.28,122.2,27,64.79,73.99,-8.44
2026-02-08T09:45:00Z,2026-02-08 09:45,2026-02-08 10:00,QH,122.49,124.42,118.29,119.41,76.4,11,125.05,70.65,51.84
2026-02-08T10:00:00Z,2026-02-08 10:00,2026-02-08 10:15,QH,62.51,63.89,55.82,62.07,107.7,42,62.17,71.94,-9.43
2026-02-08T10:15:00Z,2026-02-08 10:15,2026-02-08 10:30,QH,182.95,185.66,181.22,182.44,42.3,14,184.71,71.39,111.56
2026-02-08T10:30:00Z,2026-02-08 10:30,2026-02-08 10:45,QH,90.02,95.03,89.46,89.45,91.6,12,90.74,68.18,21.84
2026-02-08T10:45:00Z,2026-02-08 10:45,2026-02-08 11:00,QH,55.52,55.81,48.18,57.98,11.7,3,56.22,62.4,-6.87
2026-02-08T11:00:00Z,2026-02-08 11:00,2026-02-08 11:15,QH,71.44,72.84,59.88,71.83,104.0,30,67.8,75.5,-4.06
2026-02-08T11:15:00Z,2026-02-08 11:15,2026-02-08 11:30,QH,86.53,92.88,85.37,83.42,87.7,22,85.38,73.74,12.79
2026-02-08T11:30:00Z,2026-02-08 11:30,2026-02-08 11:45,QH,46.85,49.68,43.3,42.31,127.5,24,45.34,78.66,-31.82
2026-02-08T11:45:00Z,2026-02-08 11:45,2026-02-08 12:00,QH,80.24,85.32,68.13,82.63,103.5,29,82.59,67.31,12.93
2026-02-08T12:00:00Z,2026-02-08 12:00,2026-02-08 12:15,QH,77.34,82.7,75.88,73.96,152.2,35,76.18,71.61,5.73
2026-02-08T12:15:00Z,2026-02-08 12:15,2026-02-08 12:30,QH,59.57,61.02,52.39,60.74,78.3,18,60.87,74.76,-15.19
2026-02-08T12:30:00Z,2026-02-08 12:30,2026-02-08 12:45,QH,83.16,90.42,81.14,86.46,19.4,4,80.2,66.96,16.2
2026-02-08T12:45:00Z,2026-02-08 12:45,2026-02-08 13:00,QH,53.55,55.37,53.52,50.87,64.2,10,50.14,82.6,-29.05
2026-02-08T13:00:00Z,2026-02-08 13:00,2026-02-08 13:15,QH,57.4,59.51,57.33,62.83,107.5,14,57.25,72.51,-15.11
2026-02-08T13:15:00Z,2026-02-08 13:15,2026-02-08 13:30,QH,66.53,66.84,66.43,69.39,99.5,26,64.83,60.29,6.24
2026-02-08T13:30:00Z,2026-02-08 13:30,2026-02-08 13:45,QH,68.18,70.71,65.79,68.62,37.5,11,69.21,72.18,-4.01
2026-02-08T13:45:00Z,2026-02-08 13:45,2026-02-08 14:00,QH,86.13,95.38,75.33,87.52,109.5,34,86.51,68.03,18.09
2026-02-08T14:00:00Z,2026-02-08 14:00,2026-02-08 14:15,QH,65.4,74.26,64.13,63.79,63.9,8,66.9,72.57,-7.17
2026-02-08T14:15:00Z,2026-02-08 14:15,2026-02-08 14:30,QH,60.21,69.5,58.33,52.01,89.9,26,60.35,79.5,-19.29
2026-02-08T14:30:00Z,2026-02-08 14:30,2026-02-08 14:45,QH,61.32,70.9,57.89,59.76,58.6,19,62.92,72.85,-11.53
2026-02-08T14:45:00Z,2026-02-08 14:45,2026-02-08 15:00,QH,69.12,77.85,67.18,70.71,82.0,13,71.77,64.79,4.33
2026-02-08T15:00:00Z,2026-02-08 15:00,2026-02-08 15:15,QH,56.39,61.28,52.38,52.24,121.4,46,57.04,77.74,-21.35
2026-02-08T15:15:00Z,2026-02-08 15:15,2026-02-08 15:30,QH,58.96,64.56,54.85,60.4,25.4,7,57.69,70.72,-11.76
2026-02-08T15:30:00Z,2026-02-08 15:30,2026-02-08 15:45,QH,54.19,54.53,54.07,51.33,116.6,38,51.19,75.68,-21.49
2026-02-08T15:45:00Z,2026-02-08 15:45,2026-02-08 16:00,QH,80.51,84.52,75.42,79.92,49.3,11,80.1,73.59,6.92
2026-02-08T16:00:00Z,2026-02-08 16:00,2026-02-08 16:15,QH,70.95,75.23,70.21,72.45,89.7,22,69.23,74.66,-3.72
2026-02-08T16:15:00Z,2026-02-08 16:15,2026-02-08 16:30,QH,75.29,83.85,74.56,78.21,72.1,27,75.61,81.93,-6.64
2026-02-08T16:30:00Z,2026-02-08 16:30,2026-02-08 16:45,QH,59.55,69.69,51.2,58.05,20.7,3,57.8,65.11,-5.56
2026-02-08T16:45:00Z,2026-02-08 16:45,2026-02-08 17:00,QH,83.89,86.53,81.47,82.77,138.5,29,84.57,76.3,7.6
2026-02-08T17:00:00Z,2026-02-08 17:00,2026-02-08 17:15,QH,57.03,58.27,50.73,58.87,79.5,15,60.21,78.24,-21.21
2026-02-08T17:15:00Z,2026-02-08 17:15,2026-02-08 17:30,QH,72.99,73.99,70.19,73.07,47.5,8,68.95,67.65,5.34
2026-02-08T17:30:00Z,2026-02-08 17:30,2026-02-08 17:45,QH,52.44,58.72,49.83,48.62,116.4,42,51.97,70.19,-17.75
2026-02-08T17:45:00Z,2026-02-08 17:45,2026-02-08 18:00,QH,68.24,70.42,57.08,69.84,93.7,43,65.94,65.02,3.23
2026-02-08T18:00:00Z,2026-02-08 18:00,2026-02-08 18:15,QH,52.81,56.55,36.88,52.99,125.4,52,48.63,69.33,-16.52
2026-02-08T18:15:00Z,2026-02-08 18:15,2026-02-08 18:30,QH,81.74,83.51,77.51,83.01,61.0,11,80.68,66.7,15.04
2026-02-08T18:30:00Z,2026-02-08 18:30,2026-02-08 18:45,QH,59.85,66.66,53.43,60.1,115.4,48,60.3,74.3,-14.44
2026-02-08T18:45:00Z,2026-02-08 18:45,2026-02-08 19:00,QH,91.54,97.76,91.21,87.09,105.9,34,91.53,55.66,35.88
2026-02-08T19:00:00Z,2026-02-08 19:00,2026-02-08 19:15,QH,96.18,97.63,87.2,96.83,139.8,23,98.76,68.28,27.9
2026-02-08T19:15:00Z,2026-02-08 19:15,2026-02-08 19:30,QH,78.67,83.96,71.82,83.74,105.2,28,76.81,57.92,20.75
2026-02-08T19:30:00Z,2026-02-08 19:30,2026-02-08 19:45,QH,62.67,63.45,61.4,64.66,40.1,11,62.04,59.51,3.16
2026-02-08T19:45:00Z,2026-02-08 19:45,2026-02-08 20:00,QH,66.47,67.87,63.68,62.93,68.7,27,65.64,69.2,-2.73
2026-02-08T20:00:00Z,2026-02-08 20:00,2026-02-08 20:15,QH,45.07,46.61,43.09,47.41,120.8,22,43.93,24.0,21.07
2026-02-08T20:15:00Z,2026-02-08 20:15,2026-02-08 20:30,QH,39.56,41.98,32.37,37.76,97.9,13,39.56,20.25,19.31
2026-02-08T20:30:00Z,2026-02-08 20:30,2026-02-08 20:45,QH,14.61,19.81,8.61,14.44,74.4,11,11.97,32.92,-18.32
2026-02-08T20:45:00Z,2026-02-08 20:45,2026-02-08 21:00,QH,37.93,39.89,33.29,37.79,41.1,12,42.73,24.84,13.09
2026-02-08T21:00:00Z,2026-02-08 21:00,2026-02-08 21:15,QH,18.8,21.09,13.12,20.39,132.2,43,17.32,25.45,-6.65
2026-02-08T21:15:00Z,2026-02-08 21:15,2026-02-08 21:30,QH,20.67,22.86,19.41,26.11,79.0,10,18.32,36.82,-16.15
2026-02-08T21:30:00Z,2026-02-08 21:30,2026-02-08 21:45,QH,34.01,39.47,27.8,28.33,74.2,9,39.33,23.1,10.91
2026-02-08T21:45:00Z,2026-02-08 21:45,2026-02-08 22:00,QH,14.02,20.85,11.98,13.46,53.7,26,19.59,31.17,-17.15
2026-02-08T22:00:00Z,2026-02-08 22:00,2026-02-08 22:15,QH,44.62,45.36,40.83,41.18,89.0,15,44.04,30.19,14.42
2026-02-08T22:15:00Z,2026-02-08 22:15,2026-02-08 22:30,QH,12.69,14.66,3.61,15.36,68.2,8,13.36,35.09,-22.4
2026-02-08T22:30:00Z,2026-02-08 22:30,2026-02-08 22:45,QH,35.34,36.34,29.98,38.68,79.8,10,33.59,27.96,7.39
2026-02-08T22:45:00Z,2026-02-08 22:45,2026-02-08 23:00,QH,49.36,55.82,48.0,47.9,76.4,10,51.56,31.1,18.26
2026-02-08T23:00:00Z,2026-02-08 23:00,2026-02-08 23:15,QH,21.15,26.94,20.43,20.55,80.1,12,19.6,30.92,-9.77
2026-02-08T23:15:00Z,2026-02-08 23:15,2026-02-08 23:30,QH,16.53,23.37,11.65,16.08,83.0,10,21.17,32.24,-15.71
2026-02-08T23:30:00Z,2026-02-08 23:30,2026-02-08 23:45,QH,19.89,22.98,15.26,22.43,40.7,8,19.86,22.92,-3.02
2026-02-08T23:45:00Z,2026-02-08 23:45,2026-02-09 00:00,QH,30.29,40.72,28.69,30.61,65.2,8,29.41,27.63,2.67
2026-02-09T00:00:00Z,2026-02-09 00:00,2026-02-09 00:15,QH,20.84,24.82,19.68,19.92,106.5,13,20.4,49.51,-28.67
2026-02-09T00:15:00Z,2026-02-09 00:15,2026-02-09 00:30,QH,177.93,185.21,171.1,176.21,38.1,11,176.89,39.49,138.44
2026-02-09T00:30:00Z,2026-02-09 00:30,2026-02-09 00:45,QH,35.55,38.34,35.14,29.17,136.3,29,32.42,42.73,-7.18
2026-02-09T00:45:00Z,2026-02-09 00:45,2026-02-09 01:00,QH,31.45,31.93,24.73,29.83,76.8,37,26.88,49.69,-18.24
2026-02-09T01:00:00Z,2026-02-09 01:00,2026-02-09 01:15,QH,42.24,42.54,32.84,38.21,57.3,16,44.91,52.91,-10.67
2026-02-09T01:15:00Z,2026-02-09 01:15,2026-02-09 01:30,QH,42.98,43.68,39.47,43.98,78.6,19,46.02,48.41,-5.43
2026-02-09T01:30:00Z,2026-02-09 01:30,2026-02-09 01:45,QH,33.13,35.98,30.95,32.57,106.7,16,33.77,56.91,-23.78
2026-02-09T01:45:00Z,2026-02-09 01:45,2026-02-09 02:00,QH,44.97,47.61,43.83,36.34,137.2,23,43.88,53.44,-8.46
2026-02-09T02:00:00Z,2026-02-09 02:00,2026-02-09 02:15,QH,35.54,40.59,30.93,39.06,83.1,11,37.17,44.24,-8.71
2026-02-09T02:15:00Z,2026-02-09 02:15,2026-02-09 02:30,QH,62.57,68.87,58.33,64.72,99.8,14,61.49,41.35,21.22
2026-02-09T02:30:00Z,2026-02-09 02:30,2026-02-09 02:45,QH,39.22,45.29,33.06,40.74,80.3,26,42.59,50.21,-10.99
2026-02-09T02:45:00Z,2026-02-09 02:45,2026-02-09 03:00,QH,61.75,69.19,57.7,61.98,99.4,19,59.33,45.72,16.03
2026-02-09T03:00:00Z,2026-02-09 03:00,2026-02-09 03:15,QH,49.34,49.78,46.15,51.27,86.4,19,48.88,47.39,1.94
2026-02-09T03:15:00Z,2026-02-09 03:15,2026-02-09 03:30,QH,45.03,47.84,36.66,43.24,100.1,16,45.82,53.27,-8.23
2026-02-09T03:30:00Z,2026-02-09 03:30,2026-02-09 03:45,QH,61.55,62.97,60.58,55.53,129.1,48,60.92,46.85,14.69
2026-02-09T03:45:00Z,2026-02-09 03:45,2026-02-09 04:00,QH,35.33,38.06,30.81,36.81,63.6,12,32.08,46.39,-11.06
2026-02-09T04:00:00Z,2026-02-09 04:00,2026-02-09 04:15,QH,47.71,51.78,40.09,45.89,102.6,21,48.72,41.86,5.85
2026-02-09T04:15:00Z,2026-02-09 04:15,2026-02-09 04:30,QH,42.4,46.61,39.01,38.17,129.9,18,41.5,50.49,-8.09
2026-02-09T04:30:00Z,2026-02-09 04:30,2026-02-09 04:45,QH,69.77,71.56,66.0,73.0,79.7,16,70.02,50.68,19.09
2026-02-09T04:45:00Z,2026-02-09 04:45,2026-02-09 05:00,QH,59.24,64.25,48.82,64.48,26.2,4,59.9,61.19,-1.96
2026-02-09T05:00:00Z,2026-02-09 05:00,2026-02-09 05:15,QH,42.24,49.36,42.15,37.18,84.5,10,41.15,49.01,-6.77
2026-02-09T05:15:00Z,2026-02-09 05:15,2026-02-09 05:30,QH,41.51,45.48,35.55,44.77,119.2,49,40.79,50.7,-9.19
2026-02-09T05:30:00Z,2026-02-09 05:30,2026-02-09 05:45,QH,45.21,48.97,42.57,49.62,88.1,18,44.86,47.43,-2.22
2026-02-09T05:45:00Z,2026-02-09 05:45,2026-02-09 06:00,QH,50.11,52.28,49.14,50.44,120.6,16,49.96,46.27,3.84
2026-02-09T06:00:00Z,2026-02-09 06:00,2026-02-09 06:15,QH,53.0,53.23,51.28,54.13,56.5,7,52.48,54.39,-1.38
2026-02-09T06:15:00Z,2026-02-09 06:15,2026-02-09 06:30,QH,55.11,55.85,53.6,53.32,70.3,19,53.57,49.75,5.36
2026-02-09T06:30:00Z,2026-02-09 06:30,2026-02-09 06:45,QH,40.53,41.4,34.13,39.92,119.1,33,39.24,51.19,-10.67
2026-02-09T06:45:00Z,2026-02-09 06:45,2026-02-09 07:00,QH,26.3,34.13,25.16,27.22,103.3,16,22.51,42.32,-16.02
2026-02-09T07:00:00Z,2026-02-09 07:00,2026-02-09 07:15,QH,146.21,152.07,144.68,149.41,80.3,18,143.64,81.99,64.23
2026-02-09T07:15:00Z,2026-02-09 07:15,2026-02-09 07:30,QH,107.59,112.26,104.38,107.65,20.9,5,108.69,88.67,18.92
2026-02-09T07:30:00Z,2026-02-09 07:30,2026-02-09 07:45,QH,79.28,82.43,73.33,77.0,35.9,14,78.4,82.56,-3.29
2026-02-09T07:45:00Z,2026-02-09 07:45,2026-02-09 08:00,QH,82.11,88.98,73.25,79.69,70.7,8,83.52,71.42,10.69
2026-02-09T08:00:00Z,2026-02-09 08:00,2026-02-09 08:15,QH,66.74,76.96,65.11,69.69,58.5,7,68.12,78.72,-11.98
2026-02-09T08:15:00Z,2026-02-09 08:15,2026-02-09 08:30,QH,101.05,104.35,94.0,100.97,77.9,34,102.1,80.35,20.7
2026-02-09T08:30:00Z,2026-02-09 08:30,2026-02-09 08:45,QH,83.81,87.45,81.15,82.89,55.9,26,86.72,85.52,-1.71
2026-02-09T08:45:00Z,2026-02-09 08:45,2026-02-09 09:00,QH,72.71,75.75,69.03,65.76,76.6,17,72.3,92.03,-19.32
2026-02-09T09:00:00Z,2026-02-09 09:00,2026-02-09 09:15,QH,87.05,89.92,81.32,90.69,44.9,7,89.84,94.3,-7.24
2026-02-09T09:15:00Z,2026-02-09 09:15,2026-02-09 09:30,QH,76.93,77.44,74.07,79.6,109.5,23,77.33,87.87,-10.94
2026-02-09T09:30:00Z,2026-02-09 09:30,2026-02-09 09:45,QH,110.79,112.03,104.95,112.47,112.9,33,109.38,101.07,9.72
2026-02-09T09:45:00Z,2026-02-09 09:45,2026-02-09 10:00,QH,70.95,79.63,64.85,72.71,56.2,22,68.85,82.72,-11.77
2026-02-09T10:00:00Z,2026-02-09 10:00,2026-02-09 10:15,QH,82.23,88.05,79.03,86.19,88.0,13,83.36,93.87,-11.64
2026-02-09T10:15:00Z,2026-02-09 10:15,2026-02-09 10:30,QH,77.19,83.22,73.65,69.03,76.8,12,73.43,79.99,-2.8
2026-02-09T10:30:00Z,2026-02-09 10:30,2026-02-09 10:45,QH,83.84,92.47,79.92,84.53,104.6,17,83.03,90.54,-6.7
2026-02-09T10:45:00Z,2026-02-09 10:45,2026-02-09 11:00,QH,97.66,98.32,95.23,97.63,61.9,9,95.74,84.13,13.53
2026-02-09T11:00:00Z,2026-02-09 11:00,2026-02-09 11:15,QH,80.8,81.99,76.55,84.3,130.1,36,80.24,84.27,-3.47
