timestamp_utc,imbalance_price_long_eur_mwh,imbalance_price_short_eur_mwh,system_balance_mw,regulation_state,activated_reserves_mw,reserve_type
2026-02-10T03:15:00Z,67.25,70.26,-22.0,BALANCED,0,
2026-02-10T03:30:00Z,-20.19,72.84,-816.0,LONG,619.0,mFRR
2026-02-10T03:45:00Z,66.88,114.61,547.0,SHORT,251.0,aFRR
2026-02-10T04:00:00Z,68.51,74.67,84.0,BALANCED,0,
2026-02-10T04:15:00Z,65.98,90.97,151.0,SHORT,103.0,RR
2026-02-10T04:30:00Z,67.27,74.43,17.0,BALANCED,0,
2026-02-10T04:45:00Z,-18.96,78.75,-812.0,LONG,584.0,RR
2026-02-10T05:00:00Z,44.98,77.21,-185.0,LONG,133.0,aFRR
2026-02-10T05:15:00Z,33.81,80.27,-407.0,LONG,143.0,mFRR
2026-02-10T05:30:00Z,18.06,78.79,-444.0,LONG,233.0,aFRR
2026-02-10T05:45:00Z,66.75,168.9,537.0,SHORT,349.0,aFRR
2026-02-10T06:00:00Z,-10.36,76.51,-699.0,LONG,432.0,mFRR
2026-02-10T06:15:00Z,-21.85,82.37,-854.0,LONG,645.0,aFRR
2026-02-10T06:30:00Z,64.62,117.44,234.0,SHORT,95.0,mFRR
2026-02-10T06:45:00Z,67.31,155.12,547.0,SHORT,386.0,aFRR
2026-02-10T07:00:00Z,67.8,76.3,-50.0,BALANCED,0,
2026-02-10T07:15:00Z,6.98,82.73,-576.0,LONG,436.0,mFRR
2026-02-10T07:30:00Z,68.99,73.97,-32.0,BALANCED,0,
2026-02-10T07:45:00Z,34.96,80.19,-230.0,LONG,159.0,mFRR
2026-02-10T08:00:00Z,66.97,71.83,-90.0,BALANCED,0,
2026-02-10T08:15:00Z,30.92,74.57,-216.0,LONG,95.0,mFRR
2026-02-10T08:30:00Z,-30.78,82.64,-830.0,LONG,629.0,mFRR
2026-02-10T08:45:00Z,70.47,74.06,-92.0,BALANCED,0,
2026-02-10T09:00:00Z,66.56,74.63,3.0,BALANCED,0,
2026-02-10T09:15:00Z,64.62,123.97,344.0,SHORT,190.0,aFRR
2026-02-10T09:30:00Z,69.52,114.88,189.0,SHORT,107.0,aFRR
2026-02-10T09:45:00Z,69.7,71.56,77.0,BALANCED,0,
2026-02-10T10:00:00Z,70.78,113.35,404.0,SHORT,296.0,aFRR
2026-02-10T10:15:00Z,35.31,70.07,-271.0,LONG,82.0,RR
2026-02-10T10:30:00Z,16.88,76.42,-373.0,LONG,147.0,RR
2026-02-10T10:45:00Z,51.29,73.04,-187.0,LONG,72.0,mFRR
2026-02-10T11:00:00Z,66.66,132.09,426.0,SHORT,232.0,mFRR
2026-02-10T11:15:00Z,45.25,75.82,-202.0,LONG,84.0,RR
2026-02-10T11:30:00Z,48.69,77.8,-156.0,LONG,73.0,RR
2026-02-10T11:45:00Z,70.97,75.5,85.0,BALANCED,0,
2026-02-10T12:00:00Z,67.74,74.54,-56.0,BALANCED,0,
2026-02-10T12:15:00Z,68.15,97.77,133.0,SHORT,67.0,RR
2026-02-10T12:30:00Z,66.36,138.72,530.0,SHORT,253.0,aFRR
2026-02-10T12:45:00Z,64.9,91.85,153.0,SHORT,77.0,mFRR
2026-02-10T13:00:00Z,-3.29,73.58,-662.0,LONG,316.0,aFRR
2026-02-10T13:15:00Z,70.97,72.11,19.0,BALANCED,0,
2026-02-10T13:30:00Z,70.47,136.38,435.0,SHORT,258.0,mFRR
2026-02-10T13:45:00Z,73.49,124.93,221.0,SHORT,77.0,aFRR
2026-02-10T14:00:00Z,67.36,162.62,403.0,SHORT,208.0,mFRR
2026-02-10T14:15:00Z,59.52,77.22,-156.0,LONG,105.0,RR
2026-02-10T14:30:00Z,61.2,100.02,293.0,SHORT,106.0,aFRR
2026-02-10T14:45:00Z,68.35,73.42,2.0,BALANCED,0,
2026-02-10T15:00:00Z,68.22,124.23,200.0,SHORT,123.0,RR
2026-02-10T15:15:00Z,47.25,77.16,-208.0,LONG,110.0,RR
2026-02-10T15:30:00Z,66.67,160.4,511.0,SHORT,267.0,aFRR
2026-02-10T15:45:00Z,44.47,76.21,-141.0,LONG,67.0,mFRR
2026-02-10T16:00:00Z,63.83,115.48,145.0,SHORT,113.0,mFRR
2026-02-10T16:15:00Z,68.96,73.93,1.0,BALANCED,0,
2026-02-10T16:30:00Z,44.47,71.45,-176.0,LONG,122.0,RR
2026-02-10T16:45:00Z,66.93,122.49,136.0,SHORT,48.0,RR
2026-02-10T17:00:00Z,12.68,80.42,-525.0,LONG,291.0,mFRR
2026-02-10T17:15:00Z,67.45,136.29,339.0,SHORT,256.0,aFRR
2026-02-10T17:30:00Z,47.15,73.38,-177.0,LONG,98.0,RR
2026-02-10T17:45:00Z,44.65,74.58,-176.0,LONG,87.0,aFRR
2026-02-10T18:00:00Z,67.2,77.77,31.0,BALANCED,0,
2026-02-10T18:15:00Z,67.0,107.1,261.0,SHORT,167.0,aFRR
2026-02-10T18:30:00Z,62.94,92.77,147.0,SHORT,109.0,mFRR
2026-02-10T18:45:00Z,40.7,73.76,-169.0,LONG,121.0,mFRR
2026-02-10T19:00:00Z,68.13,76.87,24.0,BALANCED,0,
2026-02-10T19:15:00Z,23.4,77.78,-391.0,LONG,150.0,aFRR
2026-02-10T19:30:00Z,65.37,134.63,313.0,SHORT,181.0,mFRR
2026-02-10T19:45:00Z,65.5,77.39,51.0,BALANCED,0,
2026-02-10T20:00:00Z,69.62,76.15,-18.0,BALANCED,0,
2026-02-10T20:15:00Z,43.38,79.92,-416.0,LONG,155.0,RR
2026-02-10T20:30:00Z,32.54,77.61,-319.0,LONG,105.0,aFRR
2026-02-10T20:45:00Z,66.05,79.77,-13.0,BALANCED,0,
2026-02-10T21:00:00Z,28.83,73.91,-431.0,LONG,138.0,mFRR
2026-02-10T21:15:00Z,22.5,70.89,-398.0,LONG,153.0,RR
2026-02-10T21:30:00Z,66.09,116.0,332.0,SHORT,205.0,RR
2026-02-10T21:45:00Z,32.83,81.25,-317.0,LONG,184.0,mFRR
2026-02-10T22:00:00Z,65.23,137.72,245.0,SHORT,192.0,aFRR
2026-02-10T22:15:00Z,70.63,139.07,302.0,SHORT,195.0,RR
2026-02-10T22:30:00Z,39.38,75.05,-225.0,LONG,94.0,mFRR
2026-02-10T22:45:00Z,64.48,95.89,230.0,SHORT,76.0,aFRR
2026-02-10T23:00:00Z,53.11,80.14,-269.0,LONG,107.0,RR
2026-02-10T23:15:00Z,65.89,76.22,-63.0,BALANCED,0,
2026-02-10T23:30:00Z,50.29,78.09,-147.0,LONG,55.0,RR
2026-02-10T23:45:00Z,65.86,159.92,603.0,SHORT,347.0,RR
2026-02-11T00:00:00Z,66.71,76.1,-88.0,BALANCED,0,
2026-02-11T00:15:00Z,71.64,71.47,-65.0,BALANCED,0,
2026-02-11T00:30:00Z,33.01,84.32,-237.0,LONG,155.0,RR
2026-02-11T00:45:00Z,-4.84,79.73,-675.0,LONG,277.0,aFRR
2026-02-11T01:00:00Z,44.23,78.47,-119.0,LONG,44.0,RR
2026-02-11T01:15:00Z,40.98,77.58,-294.0,LONG,104.0,RR
2026-02-11T01:30:00Z,67.55,128.3,290.0,SHORT,118.0,aFRR
2026-02-11T01:45:00Z,64.57,119.2,153.0,SHORT,79.0,aFRR
2026-02-11T02:00:00Z,2.13,74.49,-592.0,LONG,459.0,RR
2026-02-11T02:15:00Z,31.51,73.39,-251.0,LONG,170.0,mFRR
2026-02-11T02:30:00Z,54.24,82.99,-182.0,LONG,69.0,RR
2026-02-11T02:45:00Z,69.7,73.05,38.0,BALANCED,0,
2026-02-11T03:00:00Z,47.55,77.2,-148.0,LONG,64.0,aFRR
2026-02-11T03:15:00Z,68.81,72.39,-80.0,BALANCED,0,
2026-02-11T03:30:00Z,67.31,164.86,567.0,SHORT,271.0,RR
2026-02-11T03:45:00Z,59.65,102.08,277.0,SHORT,129.0,mFRR
2026-02-11T04:00:00Z,67.45,72.68,98.0,BALANCED,0,
2026-02-11T04:15:00Z,68.33,122.38,189.0,SHORT,91.0,mFRR
2026-02-11T04:30:00Z,65.95,148.24,455.0,SHORT,210.0,RR
2026-02-11T04:45:00Z,46.07,78.13,-128.0,LONG,52.0,aFRR
2026-02-11T05:00:00Z,64.3,79.29,107.0,SHORT,48.0,RR
2026-02-11T05:15:00Z,63.52,110.08,458.0,SHORT,160.0,mFRR
2026-02-11T05:30:00Z,70.33,136.94,150.0,SHORT,65.0,RR
2026-02-11T05:45:00Z,32.28,77.48,-173.0,LONG,116.0,RR
2026-02-11T06:00:00Z,5.71,76.9,-525.0,LONG,190.0,RR
2026-02-11T06:15:00Z,70.0,75.63,90.0,BALANCED,0,
2026-02-11T06:30:00Z,70.54,76.33,-73.0,BALANCED,0,
2026-02-11T06:45:00Z,34.4,77.07,-187.0,LONG,143.0,mFRR
2026-02-11T07:00:00Z,70.18,121.98,638.0,SHORT,263.0,mFRR
2026-02-11T07:15:00Z,68.39,75.05,-66.0,BALANCED,0,
2026-02-11T07:30:00Z,20.26,78.3,-363.0,LONG,171.0,aFRR
2026-02-11T07:45:00Z,64.46,105.96,210.0,SHORT,152.0,mFRR
2026-02-11T08:00:00Z,67.15,143.28,155.0,SHORT,105.0,aFRR
2026-02-11T08:15:00Z,45.42,73.11,-344.0,LONG,188.0,mFRR
2026-02-11T08:30:00Z,20.39,76.94,-499.0,LONG,166.0,mFRR
2026-02-11T08:45:00Z,67.32,179.8,737.0,SHORT,548.0,mFRR
2026-02-11T09:00:00Z,69.12,71.4,-72.0,BALANCED,0,
2026-02-11T09:15:00Z,34.02,75.65,-259.0,LONG,118.0,aFRR
2026-02-11T09:30:00Z,65.66,125.64,239.0,SHORT,181.0,mFRR
2026-02-11T09:45:00Z,32.85,78.62,-356.0,LONG,201.0,RR
2026-02-11T10:00:00Z,66.59,108.95,400.0,SHORT,128.0,mFRR
2026-02-11T10:15:00Z,43.59,75.34,-277.0,LONG,105.0,aFRR
2026-02-11T10:30:00Z,69.9,75.12,-96.0,BALANCED,0,
2026-02-11T10:45:00Z,63.05,161.17,410.0,SHORT,301.0,aFRR
2026-02-11T11:00:00Z,68.04,72.07,-83.0,BALANCED,0,
2026-02-11T11:15:00Z,69.39,94.36,133.0,SHORT,43.0,mFRR
2026-02-11T11:30:00Z,71.94,120.07,332.0,SHORT,163.0,aFRR
2026-02-11T11:45:00Z,69.2,106.84,343.0,SHORT,149.0,RR
2026-02-11T12:00:00Z,70.22,75.76,-62.0,BALANCED,0,
2026-02-11T12:15:00Z,65.73,126.45,203.0,SHORT,68.0,mFRR
2026-02-11T12:30:00Z,68.26,73.26,-7.0,BALANCED,0,
2026-02-11T12:45:00Z,56.51,76.67,-166.0,LONG,126.0,aFRR
2026-02-11T13:00:00Z,67.07,74.25,-95.0,BALANCED,0,
2026-02-11T13:15:00Z,68.56,77.79,-9.0,BALANCED,0,
2026-02-11T13:30:00Z,70.54,74.88,54.0,BALANCED,0,
2026-02-11T13:45:00Z,42.79,76.97,-258.0,LONG,176.0,mFRR
2026-02-11T14:00:00Z,68.37,74.52,92.0,BALANCED,0,
2026-02-11T14:15:00Z,66.73,121.33,248.0,SHORT,110.0,mFRR
2026-02-11T14:30:00Z,63.85,157.32,565.0,SHORT,273.0,RR
2026-02-11T14:45:00Z,51.38,76.57,-138.0,LONG,64.0,mFRR
2026-02-11T15:00:00Z,68.13,169.83,746.0,SHORT,253.0,RR
2026-02-11T15:15:00Z,70.05,77.4,69.0,BALANCED,0,
2026-02-11T15:30:00Z,73.16,72.52,96.0,BALANCED,0,
2026-02-11T15:45:00Z,25.42,80.18,-189.0,LONG,138.0,RR
2026-02-11T16:00:00Z,66.35,111.99,180.0,SHORT,132.0,RR
2026-02-11T16:15:00Z,68.84,109.52,275.0,SHORT,205.0,aFRR
2026-02-11T16:30:00Z,28.77,70.56,-299.0,LONG,128.0,aFRR
2026-02-11T16:45:00Z,66.18,75.32,-37.0,BALANCED,0,
2026-02-11T17:00:00Z,40.02,80.27,-203.0,LONG,133.0,mFRR
2026-02-11T17:15:00Z,64.94,109.49,214.0,SHORT,143.0,RR
2026-02-11T17:30:00Z,48.06,75.07,-277.0,LONG,110.0,RR
2026-02-11T17:45:00Z,66.12,133.43,571.0,SHORT,454.0,aFRR
2026-02-11T18:00:00Z,-1.17,77.18,-614.0,LONG,407.0,mFRR
2026-02-11T18:15:00Z,65.76,114.29,169.0,SHORT,106.0,RR
2026-02-11T18:30:00Z,49.54,79.17,-151.0,LONG,96.0,mFRR
2026-02-11T18:45:00Z,40.68,70.9,-104.0,LONG,61.0,RR
2026-02-11T19:00:00Z,69.04,114.76,186.0,SHORT,63.0,mFRR
2026-02-11T19:15:00Z,28.06,78.91,-242.0,LONG,112.0,RR
2026-02-11T19:30:00Z,6.08,77.31,-486.0,LONG,317.0,mFRR
2026-02-11T19:45:00Z,66.59,104.37,157.0,SHORT,75.0,aFRR
2026-02-11T20:00:00Z,66.31,109.23,402.0,SHORT,161.0,aFRR
2026-02-11T20:15:00Z,68.83,132.26,407.0,SHORT,283.0,aFRR
2026-02-11T20:30:00Z,70.16,75.98,-72.0,BALANCED,0,
2026-02-11T20:45:00Z,65.52,75.15,-40.0,BALANCED,0,
2026-02-11T21:00:00Z,65.09,125.07,282.0,SHORT,198.0,mFRR
2026-02-11T21:15:00Z,63.25,102.48,207.0,SHORT,109.0,RR
2026-02-11T21:30:00Z,7.42,79.87,-395.0,LONG,133.0,aFRR
2026-02-11T21:45:00Z,69.04,124.45,202.0,SHORT,85.0,mFRR
2026-02-11T22:00:00Z,67.94,112.72,102.0,SHORT,34.0,mFRR
2026-02-11T22:15:00Z,71.03,75.18,54.0,BALANCED,0,
2026-02-11T22:30:00Z,62.11,123.7,330.0,SHORT,154.0,aFRR
2026-02-11T22:45:00Z,68.32,161.91,364.0,SHORT,219.0,RR
2026-02-11T23:00:00Z,65.65,74.8,86.0,BALANCED,0,
2026-02-11T23:15:00Z,32.12,78.08,-332.0,LONG,113.0,RR
2026-02-11T23:30:00Z,69.14,107.61,267.0,SHORT,157.0,aFRR
2026-02-11T23:45:00Z,19.19,82.14,-396.0,LONG,152.0,mFRR
2026-02-12T00:00:00Z,69.47,72.11,-62.0,BALANCED,0,
2026-02-12T00:15:00Z,68.25,74.49,19.0,BALANCED,0,
2026-02-12T00:30:00Z,72.25,73.5,-33.0,BALANCED,0,
2026-02-12T00:45:00Z,68.7,72.48,-44.0,BALANCED,0,
2026-02-12T01:00:00Z,66.3,73.13,-96.0,BALANCED,0,
2026-02-12T01:15:00Z,69.46,70.19,25.0,BALANCED,0,
2026-02-12T01:30:00Z,66.64,172.82,587.0,SHORT,210.0,RR
2026-02-12T01:45:00Z,71.21,75.29,57.0,BALANCED,0,
2026-02-12T02:00:00Z,47.19,81.81,-105.0,LONG,35.0,RR
2026-02-12T02:15:00Z,72.88,73.15,30.0,BALANCED,0,
2026-02-12T02:30:00Z,66.43,124.1,506.0,SHORT,236.0,aFRR
2026-02-12T02:45:00Z,51.68,80.16,-117.0,LONG,62.0,RR
2026-02-12T03:00:00Z,66.3,122.7,237.0,SHORT,101.0,mFRR
2026-02-12T03:15:00Z,68.41,103.59,149.0,SHORT,70.0,mFRR
2026-02-12T03:30:00Z,69.79,121.03,335.0,SHORT,170.0,mFRR
2026-02-12T03:45:00Z,70.79,119.85,347.0,SHORT,168.0,RR
2026-02-12T04:00:00Z,33.39,76.23,-323.0,LONG,141.0,aFRR
2026-02-12T04:15:00Z,70.5,93.17,155.0,SHORT,65.0,RR
2026-02-12T04:30:00Z,69.26,78.65,-5.0,BALANCED,0,
2026-02-12T04:45:00Z,71.88,73.13,17.0,BALANCED,0,
2026-02-12T05:00:00Z,69.09,72.27,-93.0,BALANCED,0,
2026-02-12T05:15:00Z,71.87,72.51,-75.0,BALANCED,0,
2026-02-12T05:30:00Z,72.65,79.19,35.0,BALANCED,0,
2026-02-12T05:45:00Z,10.5,72.03,-522.0,LONG,232.0,mFRR
2026-02-12T06:00:00Z,5.26,75.48,-565.0,LONG,260.0,RR
2026-02-12T06:15:00Z,66.54,75.18,95.0,BALANCED,0,
2026-02-12T06:30:00Z,72.3,141.42,330.0,SHORT,185.0,aFRR
2026-02-12T06:45:00Z,69.48,77.47,10.0,BALANCED,0,
2026-02-12T07:00:00Z,43.78,76.09,-293.0,LONG,212.0,mFRR
2026-02-12T07:15:00Z,46.45,82.33,-264.0,LONG,202.0,mFRR
2026-02-12T07:30:00Z,68.69,73.77,73.0,BALANCED,0,
2026-02-12T07:45:00Z,68.38,78.0,-16.0,BALANCED,0,
2026-02-12T08:00:00Z,61.36,108.19,189.0,SHORT,133.0,aFRR
2026-02-12T08:15:00Z,44.33,75.74,-139.0,LONG,68.0,RR
2026-02-12T08:30:00Z,69.91,133.94,390.0,SHORT,294.0,aFRR
2026-02-12T08:45:00Z,25.71,74.26,-225.0,LONG,156.0,aFRR
2026-02-12T09:00:00Z,68.67,74.14,10.0,BALANCED,0,
2026-02-12T09:15:00Z,35.18,77.1,-230.0,LONG,158.0,mFRR
2026-02-12T09:30:00Z,69.21,73.76,8.0,BALANCED,0,
2026-02-12T09:45:00Z,64.2,108.35,246.0,SHORT,141.0,RR
2026-02-12T10:00:00Z,63.94,143.46,510.0,SHORT,244.0,aFRR
2026-02-12T10:15:00Z,13.09,79.87,-410.0,LONG,276.0,aFRR
2026-02-12T10:30:00Z,38.8,80.04,-255.0,LONG,162.0,RR
2026-02-12T10:45:00Z,23.19,77.98,-376.0,LONG,289.0,mFRR
2026-02-12T11:00:00Z,68.0,70.59,38.0,BALANCED,0,
2026-02-12T11:15:00Z,71.65,75.71,-61.0,BALANCED,0,
2026-02-12T11:30:00Z,54.98,79.51,-104.0,LONG,55.0,aFRR
2026-02-12T11:45:00Z,60.85,137.08,256.0,SHORT,142.0,aFRR
2026-02-12T12:00:00Z,35.64,80.53,-259.0,LONG,182.0,RR
2026-02-12T12:15:00Z,1.83,74.82,-472.0,LONG,376.0,RR
2026-02-12T12:30:00Z,52.89,81.01,-113.0,LONG,86.0,RR
2026-02-12T12:45:00Z,69.08,77.1,6.0,BALANCED,0,
2026-02-12T13:00:00Z,67.13,150.14,463.0,SHORT,297.0,aFRR
2026-02-12T13:15:00Z,34.45,77.54,-267.0,LONG,157.0,RR
2026-02-12T13:30:00Z,63.97,179.91,815.0,SHORT,571.0,RR
2026-02-12T13:45:00Z,72.39,74.77,-51.0,BALANCED,0,
2026-02-12T14:00:00Z,64.32,149.39,607.0,SHORT,364.0,RR
2026-02-12T14:15:00Z,35.57,73.99,-108.0,LONG,62.0,aFRR
2026-02-12T14:30:00Z,69.24,123.47,283.0,SHORT,152.0,aFRR
2026-02-12T14:45:00Z,70.18,73.92,-79.0,BALANCED,0,
2026-02-12T15:00:00Z,42.78,74.2,-113.0,LONG,80.0,RR
2026-02-12T15:15:00Z,68.16,74.92,-46.0,BALANCED,0,
2026-02-12T15:30:00Z,60.43,76.69,-148.0,LONG,84.0,RR
2026-02-12T15:45:00Z,76.39,144.27,202.0,SHORT,80.0,RR
2026-02-12T16:00:00Z,71.0,72.2,-92.0,BALANCED,0,
2026-02-12T16:15:00Z,50.31,78.42,-146.0,LONG,75.0,aFRR
2026-02-12T16:30:00Z,65.6,75.5,65.0,BALANCED,0,
2026-02-12T16:45:00Z,66.35,137.86,242.0,SHORT,181.0,aFRR
2026-02-12T17:00:00Z,64.28,128.97,298.0,SHORT,216.0,aFRR
2026-02-12T17:15:00Z,68.73,71.69,18.0,BALANCED,0,
2026-02-12T17:30:00Z,58.39,77.76,-148.0,LONG,116.0,aFRR
2026-02-12T17:45:00Z,73.27,77.73,-39.0,BALANCED,0,
2026-02-12T18:00:00Z,69.52,71.7,-13.0,BALANCED,0,
2026-02-12T18:15:00Z,69.33,74.71,-70.0,BALANCED,0,
2026-02-12T18:30:00Z,69.24,101.89,265.0,SHORT,181.0,RR
2026-02-12T18:45:00Z,70.74,78.74,47.0,BALANCED,0,
2026-02-12T19:00:00Z,71.13,95.8,143.0,SHORT,107.0,mFRR
2026-02-12T19:15:00Z,55.29,78.59,-121.0,LONG,62.0,aFRR
2026-02-12T19:30:00Z,73.37,104.88,315.0,SHORT,246.0,mFRR
2026-02-12T19:45:00Z,67.63,72.75,-13.0,BALANCED,0,
2026-02-12T20:00:00Z,39.43,79.21,-130.0,LONG,77.0,aFRR
2026-02-12T20:15:00Z,64.88,116.43,260.0,SHORT,201.0,RR
2026-02-12T20:30:00Z,64.22,114.09,263.0,SHORT,151.0,aFRR
2026-02-12T20:45:00Z,38.37,77.07,-171.0,LONG,71.0,mFRR
2026-02-12T21:00:00Z,10.28,75.68,-404.0,LONG,268.0,mFRR
2026-02-12T21:15:00Z,69.18,73.81,78.0,BALANCED,0,
2026-02-12T21:30:00Z,46.67,75.23,-265.0,LONG,211.0,aFRR
2026-02-12T21:45:00Z,36.79,81.75,-214.0,LONG,128.0,RR
2026-02-12T22:00:00Z,60.96,151.21,391.0,SHORT,310.0,RR
2026-02-12T22:15:00Z,60.49,78.06,-208.0,LONG,83.0,mFRR
2026-02-12T22:30:00Z,67.45,131.78,226.0,SHORT,100.0,aFRR
2026-02-12T22:45:00Z,38.89,74.36,-331.0,LONG,153.0,RR
2026-02-12T23:00:00Z,67.25,130.23,235.0,SHORT,114.0,RR
2026-02-12T23:15:00Z,65.58,139.32,270.0,SHORT,216.0,mFRR
2026-02-12T23:30:00Z,69.95,76.6,-40.0,BALANCED,0,
2026-02-12T23:45:00Z,25.38,73.73,-235.0,LONG,167.0,mFRR
2026-02-13T00:00:00Z,12.51,79.88,-440.0,LONG,193.0,mFRR
2026-02-13T00:15:00Z,30.41,77.05,-392.0,LONG,137.0,mFRR
2026-02-13T00:30:00Z,64.62,79.07,-104.0,LONG,75.0,aFRR
2026-02-13T00:45:00Z,66.55,91.58,254.0,SHORT,171.0,aFRR
2026-02-13T01:00:00Z,72.65,73.15,-69.0,BALANCED,0,
2026-02-13T01:15:00Z,-25.55,83.57,-778.0,LONG,398.0,aFRR
2026-02-13T01:30:00Z,69.6,131.48,294.0,SHORT,175.0,aFRR
2026-02-13T01:45:00Z,-8.75,77.88,-521.0,LONG,192.0,RR
2026-02-13T02:00:00Z,48.01,76.11,-155.0,LONG,79.0,aFRR
2026-02-13T02:15:00Z,66.71,74.5,37.0,BALANCED,0,
2026-02-13T02:30:00Z,68.77,76.72,83.0,BALANCED,0,
2026-02-13T02:45:00Z,46.4,72.14,-135.0,LONG,107.0,RR
2026-02-13T03:00:00Z,-12.2,78.51,-769.0,LONG,359.0,RR
2026-02-13T03:15:00Z,68.27,74.94,-23.0,BALANCED,0,
2026-02-13T03:30:00Z,27.84,74.16,-246.0,LONG,163.0,mFRR
2026-02-13T03:45:00Z,62.56,113.64,140.0,SHORT,96.0,RR
2026-02-13T04:00:00Z,42.67,73.32,-295.0,LONG,160.0,aFRR
2026-02-13T04:15:00Z,62.93,141.65,559.0,SHORT,428.0,aFRR
2026-02-13T04:30:00Z,69.17,135.87,326.0,SHORT,255.0,mFRR
2026-02-13T04:45:00Z,26.43,78.99,-240.0,LONG,76.0,RR
2026-02-13T05:00:00Z,27.97,75.22,-261.0,LONG,204.0,aFRR
2026-02-13T05:15:00Z,69.64,70.46,21.0,BALANCED,0,
2026-02-13T05:30:00Z,71.98,79.83,-10.0,BALANCED,0,
2026-02-13T05:45:00Z,66.2,142.45,618.0,SHORT,309.0,aFRR
2026-02-13T06:00:00Z,67.58,77.11,19.0,BALANCED,0,
2026-02-13T06:15:00Z,67.83,140.03,601.0,SHORT,306.0,aFRR
2026-02-13T06:30:00Z,71.11,177.02,564.0,SHORT,274.0,RR
2026-02-13T06:45:00Z,60.77,78.18,-135.0,LONG,65.0,aFRR
2026-02-13T07:00:00Z,68.08,78.27,29.0,BALANCED,0,
2026-02-13T07:15:00Z,66.38,153.96,850.0,SHORT,469.0,mFRR
2026-02-13T07:30:00Z,67.75,117.37,172.0,SHORT,66.0,mFRR
2026-02-13T07:45:00Z,47.31,79.39,-117.0,LONG,70.0,aFRR
2026-02-13T08:00:00Z,36.47,77.44,-182.0,LONG,107.0,mFRR
2026-02-13T08:15:00Z,47.45,79.6,-240.0,LONG,95.0,RR
2026-02-13T08:30:00Z,66.96,75.41,-79.0,BALANCED,0,
2026-02-13T08:45:00Z,69.35,73.27,-23.0,BALANCED,0,
2026-02-13T09:00:00Z,68.44,137.93,352.0,SHORT,120.0,RR
2026-02-13T09:15:00Z,67.69,127.05,251.0,SHORT,95.0,RR
2026-02-13T09:30:00Z,68.84,76.21,-73.0,BALANCED,0,
2026-02-13T09:45:00Z,64.85,140.4,365.0,SHORT,232.0,mFRR
2026-02-13T10:00:00Z,70.9,74.54,-62.0,BALANCED,0,
2026-02-13T10:15:00Z,69.2,76.83,-14.0,BALANCED,0,
2026-02-13T10:30:00Z,43.13,80.06,-210.0,LONG,109.0,mFRR
2026-02-13T10:45:00Z,66.39,73.48,-2.0,BALANCED,0,
2026-02-13T11:00:00Z,73.58,115.2,182.0,SHORT,94.0,aFRR
2026-02-13T11:15:00Z,31.31,73.73,-277.0,LONG,87.0,RR
2026-02-13T11:30:00Z,68.92,74.66,34.0,BALANCED,0,
2026-02-13T11:45:00Z,66.45,97.74,217.0,SHORT,108.0,mFRR
2026-02-13T12:00:00Z,65.01,113.7,134.0,SHORT,84.0,aFRR
2026-02-13T12:15:00Z,67.83,124.02,327.0,SHORT,225.0,RR
2026-02-13T12:30:00Z,72.63,113.52,180.0,SHORT,55.0,RR
2026-02-13T12:45:00Z,70.1,121.1,185.0,SHORT,61.0,aFRR
2026-02-13T13:00:00Z,35.42,72.18,-227.0,LONG,78.0,mFRR
2026-02-13T13:15:00Z,30.44,72.53,-298.0,LONG,164.0,mFRR
2026-02-13T13:30:00Z,68.26,99.81,133.0,SHORT,50.0,mFRR
2026-02-13T13:45:00Z,65.56,113.24,161.0,SHORT,65.0,aFRR
2026-02-13T14:00:00Z,66.2,109.5,333.0,SHORT,112.0,RR
2026-02-13T14:15:00Z,71.53,71.81,-20.0,BALANCED,0,
2026-02-13T14:30:00Z,30.11,73.45,-170.0,LONG,84.0,aFRR
2026-02-13T14:45:00Z,61.36,140.7,225.0,SHORT,144.0,aFRR
2026-02-13T15:00:00Z,65.67,113.13,241.0,SHORT,119.0,mFRR
2026-02-13T15:15:00Z,62.94,114.58,187.0,SHORT,119.0,aFRR
2026-02-13T15:30:00Z,67.25,122.06,518.0,SHORT,169.0,aFRR
2026-02-13T15:45:00Z,66.43,71.8,99.0,BALANCED,0,
2026-02-13T16:00:00Z,67.16,72.86,-67.0,BALANCED,0,
2026-02-13T16:15:00Z,56.45,77.51,-176.0,LONG,69.0,mFRR
2026-02-13T16:30:00Z,17.82,79.35,-391.0,LONG,303.0,RR
2026-02-13T16:45:00Z,64.15,157.09,553.0,SHORT,347.0,RR
2026-02-13T17:00:00Z,0.51,81.5,-470.0,LONG,272.0,aFRR
2026-02-13T17:15:00Z,72.73,127.0,339.0,SHORT,239.0,RR
2026-02-13T17:30:00Z,72.77,74.88,6.0,BALANCED,0,
2026-02-13T17:45:00Z,65.21,106.16,164.0,SHORT,78.0,aFRR
2026-02-13T18:00:00Z,66.91,75.22,52.0,BALANCED,0,
2026-02-13T18:15:00Z,45.19,76.76,-177.0,LONG,122.0,aFRR
2026-02-13T18:30:00Z,27.31,78.62,-332.0,LONG,207.0,mFRR
2026-02-13T18:45:00Z,64.4,128.88,194.0,SHORT,146.0,aFRR
2026-02-13T19:00:00Z,65.81,103.84,164.0,SHORT,96.0,RR
2026-02-13T19:15:00Z,59.54,121.22,260.0,SHORT,206.0,mFRR
2026-02-13T19:30:00Z,68.63,95.49,117.0,SHORT,67.0,RR
