report_id,trade_id,reporting_entity,transaction_type,contract_type,delivery_point,submission_timestamp,reporting_deadline,status,rejection_reason
ACER-336720776,TRD-002442,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-22T12:09:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-813609508,TRD-002443,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-22T12:42:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-473940796,TRD-002444,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-02-22T21:26:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-309756196,TRD-002445,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-22T17:29:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-802048563,TRD-002446,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-22T19:59:00Z,2026-02-23T23:59:59Z,SUBMITTED,
ACER-609683085,TRD-002447,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-22T22:30:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-737272933,TRD-002448,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-22T16:50:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-132556124,TRD-002449,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-22T14:59:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-339983164,TRD-002450,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-22T17:30:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-428903586,TRD-002451,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-22T13:45:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-351097779,TRD-002452,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-22T16:01:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-751425078,TRD-002453,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-22T09:52:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-703279322,TRD-002454,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-22T20:17:00Z,2026-02-23T23:59:59Z,SUBMITTED,
ACER-372188495,TRD-002455,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-22T18:57:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-145926445,TRD-002456,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-22T17:33:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-471252583,TRD-002457,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-22T20:20:00Z,2026-02-23T23:59:59Z,PENDING,
ACER-634613094,TRD-002458,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-22T16:10:00Z,2026-02-23T23:59:59Z,REJECTED,INVALID_DELIVERY_POINT
ACER-490344615,TRD-002459,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-22T20:49:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-624690515,TRD-002460,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-22T21:11:00Z,2026-02-23T23:59:59Z,SUBMITTED,
ACER-551541019,TRD-002461,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-22T13:33:00Z,2026-02-23T23:59:59Z,SUBMITTED,
ACER-876463278,TRD-002462,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-22T11:49:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-894118244,TRD-002463,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-22T10:53:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-308947635,TRD-002464,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-22T06:43:00Z,2026-02-23T23:59:59Z,SUBMITTED,
ACER-229310063,TRD-002465,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-22T21:07:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-401239858,TRD-002466,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-22T22:56:00Z,2026-02-23T23:59:59Z,SUBMITTED,
ACER-723731534,TRD-002467,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-02-22T08:47:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-698791715,TRD-002468,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-22T19:55:00Z,2026-02-23T23:59:59Z,SUBMITTED,
ACER-606964057,TRD-002469,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-22T06:42:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-370628479,TRD-002470,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-22T13:06:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-743411472,TRD-002471,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-22T22:35:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-166628939,TRD-002472,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-22T10:01:00Z,2026-02-23T23:59:59Z,ACCEPTED,
ACER-979527181,TRD-002473,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-22T13:55:00Z,2026-02-23T23:59:59Z,SUBMITTED,
ACER-637861757,TRD-002471,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-23T10:37:00Z,2026-02-24T23:59:59Z,ACCEPTED,
ACER-885856719,TRD-002472,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-23T19:25:00Z,2026-02-24T23:59:59Z,ACCEPTED,
ACER-941330352,TRD-002473,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-23T18:50:00Z,2026-02-24T23:59:59Z,ACCEPTED,
ACER-959312028,TRD-002474,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-23T10:54:00Z,2026-02-24T23:59:59Z,ACCEPTED,
ACER-716889747,TRD-002475,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-23T16:29:00Z,2026-02-24T23:59:59Z,ACCEPTED,
ACER-249603979,TRD-002476,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-23T14:15:00Z,2026-02-24T23:59:59Z,SUBMITTED,
ACER-393234550,TRD-002477,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-23T12:08:00Z,2026-02-24T23:59:59Z,REJECTED,TIMESTAMP_FORMAT_ERROR
ACER-951519555,TRD-002478,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-23T19:33:00Z,2026-02-24T23:59:59Z,ACCEPTED,
ACER-272935046,TRD-002479,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-23T06:33:00Z,2026-02-24T23:59:59Z,PENDING,
ACER-227359548,TRD-002480,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-23T07:46:00Z,2026-02-24T23:59:59Z,SUBMITTED,
ACER-248280507,TRD-002481,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-23T08:09:00Z,2026-02-24T23:59:59Z,ACCEPTED,
ACER-795216465,TRD-002482,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-23T16:53:00Z,2026-02-24T23:59:59Z,ACCEPTED,
ACER-736304615,TRD-002483,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-23T18:39:00Z,2026-02-24T23:59:59Z,ACCEPTED,
ACER-715215585,TRD-002484,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-23T10:04:00Z,2026-02-24T23:59:59Z,ACCEPTED,
ACER-386363913,TRD-002485,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-23T18:00:00Z,2026-02-24T23:59:59Z,ACCEPTED,
ACER-600896003,TRD-002486,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-23T20:17:00Z,2026-02-24T23:59:59Z,ACCEPTED,
ACER-160933694,TRD-002487,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-23T06:44:00Z,2026-02-24T23:59:59Z,SUBMITTED,
ACER-791642610,TRD-002488,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-23T20:24:00Z,2026-02-24T23:59:59Z,ACCEPTED,
ACER-432835179,TRD-002489,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-02-23T20:43:00Z,2026-02-24T23:59:59Z,SUBMITTED,
ACER-489726231,TRD-002490,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-23T12:13:00Z,2026-02-24T23:59:59Z,ACCEPTED,
ACER-950026951,TRD-002491,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-23T12:27:00Z,2026-02-24T23:59:59Z,ACCEPTED,
ACER-505368550,TRD-002492,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-23T21:59:00Z,2026-02-24T23:59:59Z,ACCEPTED,
ACER-569786761,TRD-002501,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-24T12:07:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-196054130,TRD-002502,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-24T19:50:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-459162151,TRD-002503,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-24T17:13:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-622369093,TRD-002504,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-24T18:47:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-886855409,TRD-002505,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-24T08:38:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-641499862,TRD-002506,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-24T13:38:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-534024118,TRD-002507,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-24T09:45:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-466603732,TRD-002508,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-24T15:14:00Z,2026-02-25T23:59:59Z,SUBMITTED,
ACER-715832457,TRD-002509,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-24T21:37:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-881660938,TRD-002510,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-24T14:00:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-469604681,TRD-002511,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-24T20:49:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-523686272,TRD-002512,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-24T17:56:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-997915715,TRD-002513,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-24T21:00:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-692562085,TRD-002514,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-02-24T15:09:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-592745385,TRD-002515,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-24T10:04:00Z,2026-02-25T23:59:59Z,PENDING,
ACER-285106068,TRD-002516,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-24T11:19:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-740123382,TRD-002517,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-24T20:53:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-902287178,TRD-002518,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-24T19:16:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-197027555,TRD-002519,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-24T16:06:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-197197126,TRD-002520,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-24T07:53:00Z,2026-02-25T23:59:59Z,SUBMITTED,
ACER-272286570,TRD-002521,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-24T13:01:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-386825679,TRD-002522,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-24T16:47:00Z,2026-02-25T23:59:59Z,PENDING,
ACER-567766550,TRD-002523,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-02-24T06:53:00Z,2026-02-25T23:59:59Z,SUBMITTED,
ACER-324712399,TRD-002524,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-24T20:42:00Z,2026-02-25T23:59:59Z,SUBMITTED,
ACER-580640989,TRD-002525,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-24T10:27:00Z,2026-02-25T23:59:59Z,PENDING,
ACER-955287291,TRD-002526,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-24T06:07:00Z,2026-02-25T23:59:59Z,ACCEPTED,
ACER-113653591,TRD-002531,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-25T11:05:00Z,2026-02-26T23:59:59Z,ACCEPTED,
ACER-491026593,TRD-002532,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-25T15:06:00Z,2026-02-26T23:59:59Z,ACCEPTED,
ACER-620123660,TRD-002533,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-25T11:44:00Z,2026-02-26T23:59:59Z,ACCEPTED,
ACER-392616465,TRD-002534,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-25T18:23:00Z,2026-02-26T23:59:59Z,ACCEPTED,
ACER-345021911,TRD-002535,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-25T19:08:00Z,2026-02-26T23:59:59Z,ACCEPTED,
ACER-738280158,TRD-002536,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-25T14:46:00Z,2026-02-26T23:59:59Z,REJECTED,MISSING_COUNTERPARTY_ID
ACER-200722845,TRD-002537,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-25T17:22:00Z,2026-02-26T23:59:59Z,ACCEPTED,
ACER-137183546,TRD-002538,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-25T13:46:00Z,2026-02-26T23:59:59Z,ACCEPTED,
ACER-578169010,TRD-002539,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-25T11:36:00Z,2026-02-26T23:59:59Z,ACCEPTED,
ACER-438908914,TRD-002540,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-02-25T13:23:00Z,2026-02-26T23:59:59Z,ACCEPTED,
ACER-997537576,TRD-002541,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-25T16:23:00Z,2026-02-26T23:59:59Z,ACCEPTED,
ACER-642645588,TRD-002542,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-25T08:52:00Z,2026-02-26T23:59:59Z,ACCEPTED,
ACER-160829567,TRD-002543,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-25T06:55:00Z,2026-02-26T23:59:59Z,SUBMITTED,
ACER-540158256,TRD-002544,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-25T17:53:00Z,2026-02-26T23:59:59Z,ACCEPTED,
ACER-959909527,TRD-002545,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-25T11:38:00Z,2026-02-26T23:59:59Z,ACCEPTED,
ACER-762259384,TRD-002561,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-26T22:04:00Z,2026-02-27T23:59:59Z,PENDING,
ACER-943532552,TRD-002562,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-26T15:35:00Z,2026-02-27T23:59:59Z,ACCEPTED,
ACER-674171470,TRD-002563,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-26T19:35:00Z,2026-02-27T23:59:59Z,ACCEPTED,
ACER-587717364,TRD-002564,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-26T21:47:00Z,2026-02-27T23:59:59Z,SUBMITTED,
ACER-873096754,TRD-002565,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-26T17:55:00Z,2026-02-27T23:59:59Z,ACCEPTED,
ACER-534473947,TRD-002566,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-26T10:05:00Z,2026-02-27T23:59:59Z,PENDING,
ACER-915552455,TRD-002567,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-26T21:10:00Z,2026-02-27T23:59:59Z,ACCEPTED,
ACER-270163630,TRD-002568,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-26T12:50:00Z,2026-02-27T23:59:59Z,ACCEPTED,
ACER-233610526,TRD-002569,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-26T12:09:00Z,2026-02-27T23:59:59Z,ACCEPTED,
ACER-492494584,TRD-002570,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-26T08:19:00Z,2026-02-27T23:59:59Z,SUBMITTED,
ACER-863523068,TRD-002571,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-26T06:56:00Z,2026-02-27T23:59:59Z,ACCEPTED,
ACER-547989268,TRD-002572,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-26T07:13:00Z,2026-02-27T23:59:59Z,SUBMITTED,
ACER-758062608,TRD-002573,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-26T09:04:00Z,2026-02-27T23:59:59Z,SUBMITTED,
ACER-421805884,TRD-002574,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-26T14:14:00Z,2026-02-27T23:59:59Z,PENDING,
ACER-906659721,TRD-002575,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-26T13:39:00Z,2026-02-27T23:59:59Z,ACCEPTED,
ACER-588222634,TRD-002576,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-26T16:58:00Z,2026-02-27T23:59:59Z,SUBMITTED,
ACER-885707435,TRD-002577,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-26T14:49:00Z,2026-02-27T23:59:59Z,ACCEPTED,
ACER-827929927,TRD-002578,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-26T06:53:00Z,2026-02-27T23:59:59Z,SUBMITTED,
ACER-398552364,TRD-002579,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-26T09:33:00Z,2026-02-27T23:59:59Z,ACCEPTED,
ACER-861539943,TRD-002580,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-26T06:40:00Z,2026-02-27T23:59:59Z,ACCEPTED,
ACER-530298575,TRD-002581,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-26T20:08:00Z,2026-02-27T23:59:59Z,ACCEPTED,
ACER-974369726,TRD-002591,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-27T16:34:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-791755810,TRD-002592,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-27T20:30:00Z,2026-02-28T23:59:59Z,SUBMITTED,
ACER-182863785,TRD-002593,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-27T17:42:00Z,2026-02-28T23:59:59Z,SUBMITTED,
ACER-328913450,TRD-002594,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-27T17:34:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-731860661,TRD-002595,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-02-27T07:31:00Z,2026-02-28T23:59:59Z,PENDING,
ACER-689612897,TRD-002596,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-27T06:35:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-907625062,TRD-002597,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-27T14:38:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-967119153,TRD-002598,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-27T15:20:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-470486606,TRD-002599,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-27T08:27:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-309872406,TRD-002600,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-27T12:05:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-289274037,TRD-002601,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-27T10:15:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-244164470,TRD-002602,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-27T18:36:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-347427842,TRD-002603,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-02-27T11:15:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-953256387,TRD-002604,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-27T16:15:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-140842144,TRD-002605,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-27T20:51:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-920631484,TRD-002606,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-27T19:30:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-374075132,TRD-002607,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-27T06:04:00Z,2026-02-28T23:59:59Z,SUBMITTED,
ACER-296476549,TRD-002608,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-27T16:22:00Z,2026-02-28T23:59:59Z,SUBMITTED,
ACER-878929502,TRD-002609,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-27T11:35:00Z,2026-02-28T23:59:59Z,SUBMITTED,
ACER-422717958,TRD-002610,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-27T17:12:00Z,2026-02-28T23:59:59Z,PENDING,
ACER-875919716,TRD-002611,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-27T10:51:00Z,2026-02-28T23:59:59Z,SUBMITTED,
ACER-845344320,TRD-002612,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-27T17:39:00Z,2026-02-28T23:59:59Z,SUBMITTED,
ACER-915749093,TRD-002613,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-27T18:16:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-254863770,TRD-002614,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-27T19:38:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-996467746,TRD-002615,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-27T07:51:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-391591260,TRD-002616,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-27T06:18:00Z,2026-02-28T23:59:59Z,SUBMITTED,
ACER-193899722,TRD-002617,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-27T19:55:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-656238216,TRD-002618,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-27T20:22:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-101671777,TRD-002619,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-27T15:25:00Z,2026-02-28T23:59:59Z,PENDING,
ACER-144183580,TRD-002620,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-27T21:36:00Z,2026-02-28T23:59:59Z,ACCEPTED,
ACER-802662592,TRD-002621,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-27T16:31:00Z,2026-02-28T23:59:59Z,PENDING,
ACER-941530588,TRD-002622,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-27T13:01:00Z,2026-02-28T23:59:59Z,PENDING,
ACER-302481689,TRD-002623,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-27T10:59:00Z,2026-02-28T23:59:59Z,REJECTED,VOLUME_MISMATCH
ACER-284795646,TRD-002621,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-28T06:19:00Z,2026-03-01T23:59:59Z,ACCEPTED,
ACER-269304076,TRD-002622,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-02-28T07:20:00Z,2026-03-01T23:59:59Z,ACCEPTED,
ACER-254101523,TRD-002623,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-28T14:23:00Z,2026-03-01T23:59:59Z,ACCEPTED,
ACER-492522967,TRD-002624,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-28T15:16:00Z,2026-03-01T23:59:59Z,ACCEPTED,
ACER-527852566,TRD-002625,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-28T14:25:00Z,2026-03-01T23:59:59Z,ACCEPTED,
ACER-480127165,TRD-002626,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-02-28T09:13:00Z,2026-03-01T23:59:59Z,ACCEPTED,
ACER-588628066,TRD-002627,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-28T19:52:00Z,2026-03-01T23:59:59Z,ACCEPTED,
ACER-515802355,TRD-002628,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-28T15:21:00Z,2026-03-01T23:59:59Z,SUBMITTED,
ACER-858137540,TRD-002629,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-28T10:51:00Z,2026-03-01T23:59:59Z,ACCEPTED,
ACER-963521010,TRD-002630,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-02-28T09:40:00Z,2026-03-01T23:59:59Z,ACCEPTED,
ACER-257123738,TRD-002631,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-28T22:01:00Z,2026-03-01T23:59:59Z,ACCEPTED,
ACER-633427801,TRD-002632,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-28T21:21:00Z,2026-03-01T23:59:59Z,PENDING,
ACER-218622682,TRD-002633,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-28T13:33:00Z,2026-03-01T23:59:59Z,SUBMITTED,
ACER-959428867,TRD-002634,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-28T16:29:00Z,2026-03-01T23:59:59Z,ACCEPTED,
ACER-991882395,TRD-002635,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-02-28T17:46:00Z,2026-03-01T23:59:59Z,ACCEPTED,
ACER-874663989,TRD-002636,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-02-28T16:41:00Z,2026-03-01T23:59:59Z,ACCEPTED,
