delivery_date,delivery_hour,price_eur_mwh,volume_buy_mwh,volume_sell_mwh,net_position_mwh
2026-02-15,4,22.74,49885.0,48440.0,1055.0
2026-02-15,5,49.51,44541.0,45456.0,-1434.0
2026-02-15,6,43.51,37614.0,38082.0,2215.0
2026-02-15,7,80.53,44743.0,46505.0,-2807.0
2026-02-15,8,63.6,36104.0,36423.0,-1115.0
2026-02-15,9,72.87,38230.0,37768.0,-1596.0
2026-02-15,10,67.55,44800.0,44334.0,1582.0
2026-02-15,11,87.85,42551.0,41081.0,1601.0
2026-02-15,12,76.54,41102.0,42954.0,-403.0
2026-02-15,13,75.35,36291.0,37801.0,-2064.0
2026-02-15,14,84.54,40909.0,41336.0,772.0
2026-02-15,15,72.52,43255.0,42005.0,775.0
2026-02-15,16,69.44,46999.0,48430.0,2911.0
2026-02-15,17,82.69,51607.0,52856.0,-1189.0
2026-02-15,18,80.31,39028.0,40271.0,-2775.0
2026-02-15,19,79.87,35675.0,36425.0,-2154.0
2026-02-15,20,23.87,41313.0,43011.0,-2493.0
2026-02-15,21,46.48,38223.0,37641.0,-329.0
2026-02-15,22,39.75,41764.0,40060.0,1340.0
2026-02-15,23,35.01,43361.0,43688.0,1921.0
2026-02-16,0,59.37,41763.0,42869.0,2989.0
2026-02-16,1,62.99,39661.0,40508.0,1729.0
2026-02-16,2,45.11,38351.0,36999.0,1222.0
2026-02-16,3,42.26,37036.0,37236.0,-1708.0
2026-02-16,4,32.14,48815.0,46971.0,1876.0
2026-02-16,5,55.32,47069.0,46011.0,-1993.0
2026-02-16,6,47.15,46680.0,47600.0,-108.0
2026-02-16,7,94.17,50651.0,49488.0,757.0
2026-02-16,8,90.09,48877.0,49509.0,-753.0
2026-02-16,9,107.17,41588.0,41833.0,-1827.0
2026-02-16,10,90.31,52852.0,52528.0,2205.0
2026-02-16,11,91.66,40932.0,40583.0,-176.0
2026-02-16,12,97.31,46837.0,47478.0,627.0
2026-02-16,13,110.17,54866.0,55482.0,2687.0
2026-02-16,14,92.8,38255.0,39822.0,1950.0
2026-02-16,15,85.34,44943.0,45059.0,-530.0
2026-02-16,16,97.09,46213.0,46746.0,-1384.0
2026-02-16,17,85.81,51007.0,49323.0,1588.0
2026-02-16,18,82.15,36607.0,34818.0,-2452.0
2026-02-16,19,85.18,53900.0,53135.0,1559.0
2026-02-16,20,56.49,52952.0,53229.0,-2896.0
2026-02-16,21,49.93,39600.0,40536.0,491.0
2026-02-16,22,52.82,42977.0,44769.0,700.0
2026-02-16,23,40.71,47250.0,48297.0,2547.0
2026-02-17,0,48.52,35317.0,36077.0,1188.0
2026-02-17,1,44.62,44916.0,44186.0,105.0
2026-02-17,2,52.16,52773.0,53888.0,756.0
2026-02-17,3,55.44,46972.0,48313.0,2375.0
2026-02-17,4,73.56,42996.0,43214.0,-927.0
2026-02-17,5,45.74,42707.0,44219.0,-1349.0
2026-02-17,6,59.33,36916.0,36241.0,-1087.0
2026-02-17,7,92.12,41717.0,39760.0,1331.0
2026-02-17,8,88.09,39568.0,37924.0,-1193.0
2026-02-17,9,87.83,42567.0,44323.0,-1370.0
2026-02-17,10,78.56,40837.0,41710.0,718.0
2026-02-17,11,105.78,49696.0,49614.0,2258.0
2026-02-17,12,102.46,48256.0,47728.0,-832.0
2026-02-17,13,108.67,42875.0,42180.0,2229.0
2026-02-17,14,105.82,49353.0,51134.0,2801.0
2026-02-17,15,107.41,51163.0,51618.0,876.0
2026-02-17,16,101.23,54248.0,52582.0,1079.0
2026-02-17,17,99.14,42411.0,43843.0,2625.0
2026-02-17,18,100.99,37442.0,38042.0,-220.0
2026-02-17,19,77.36,43350.0,41684.0,1153.0
2026-02-17,20,50.34,40836.0,41474.0,-285.0
2026-02-17,21,54.58,51113.0,51434.0,-2446.0
2026-02-17,22,61.4,35533.0,34489.0,2295.0
2026-02-17,23,53.27,47900.0,49836.0,1694.0
2026-02-18,0,45.77,36667.0,38483.0,-914.0
2026-02-18,1,36.81,39986.0,41327.0,131.0
2026-02-18,2,56.39,54368.0,55550.0,2508.0
2026-02-18,3,66.57,46813.0,48021.0,1744.0
2026-02-18,4,62.4,42355.0,40787.0,-516.0
2026-02-18,5,59.06,43902.0,44909.0,1326.0
2026-02-18,6,57.27,51329.0,51713.0,-1611.0
2026-02-18,7,93.5,41462.0,42827.0,1786.0
2026-02-18,8,85.99,44947.0,46017.0,1145.0
2026-02-18,9,90.17,48112.0,49622.0,-748.0
2026-02-18,10,107.16,38857.0,40196.0,2470.0
2026-02-18,11,98.77,42656.0,43577.0,-2633.0
2026-02-18,12,97.94,41100.0,40547.0,554.0
2026-02-18,13,100.63,35186.0,35160.0,-248.0
2026-02-18,14,109.99,35951.0,36338.0,2998.0
2026-02-18,15,89.18,40651.0,40680.0,1281.0
2026-02-18,16,98.17,37315.0,35491.0,-911.0
2026-02-18,17,104.82,48515.0,50389.0,1483.0
2026-02-18,18,97.32,43963.0,43665.0,2994.0
2026-02-18,19,103.88,45550.0,43697.0,-2987.0
2026-02-18,20,56.53,40980.0,39033.0,-395.0
2026-02-18,21,54.48,48940.0,50268.0,-2987.0
2026-02-18,22,59.53,40923.0,40720.0,-2101.0
2026-02-18,23,66.69,51082.0,50634.0,2358.0
2026-02-19,0,52.42,41313.0,39750.0,1828.0
2026-02-19,1,52.34,37849.0,36640.0,2841.0
2026-02-19,2,59.2,45965.0,46122.0,-2482.0
2026-02-19,3,46.72,42501.0,42222.0,-2878.0
2026-02-19,4,58.16,36733.0,38066.0,2580.0
2026-02-19,5,30.22,52915.0,52982.0,1338.0
2026-02-19,6,42.24,49392.0,49753.0,772.0
2026-02-19,7,83.26,38276.0,37954.0,-2623.0
2026-02-19,8,87.67,46734.0,46991.0,2583.0
2026-02-19,9,105.6,47986.0,48776.0,1136.0
2026-02-19,10,96.88,49295.0,51086.0,-131.0
2026-02-19,11,96.98,53081.0,53411.0,475.0
2026-02-19,12,90.99,40868.0,40028.0,-20.0
2026-02-19,13,105.43,47099.0,46531.0,-235.0
2026-02-19,14,99.97,52965.0,52197.0,-2524.0
2026-02-19,15,95.55,39370.0,41210.0,1024.0
2026-02-19,16,92.13,46910.0,47878.0,602.0
2026-02-19,17,91.98,51538.0,50345.0,-1797.0
2026-02-19,18,86.76,54844.0,56672.0,220.0
2026-02-19,19,104.34,54779.0,53003.0,-1592.0
2026-02-19,20,60.56,36738.0,37141.0,1321.0
2026-02-19,21,57.49,35854.0,36584.0,240.0
2026-02-19,22,62.38,37355.0,36835.0,-1943.0
2026-02-19,23,50.9,48933.0,49203.0,-2856.0
2026-02-20,0,47.45,35709.0,35808.0,-991.0
2026-02-20,1,56.35,41258.0,43040.0,2606.0
2026-02-20,2,50.92,52354.0,54130.0,-1789.0
2026-02-20,3,53.96,54968.0,53096.0,1705.0
2026-02-20,4,74.32,50249.0,52160.0,-393.0
2026-02-20,5,64.23,37037.0,36738.0,620.0
2026-02-20,6,41.6,44112.0,42252.0,-2881.0
2026-02-20,7,88.17,42916.0,44306.0,-2788.0
2026-02-20,8,80.16,50407.0,49793.0,2062.0
2026-02-20,9,93.12,50145.0,48679.0,-548.0
2026-02-20,10,100.6,52157.0,51642.0,2910.0
2026-02-20,11,109.69,44608.0,43232.0,-2288.0
2026-02-20,12,102.86,49717.0,50221.0,2324.0
2026-02-20,13,92.27,42414.0,42998.0,1572.0
2026-02-20,14,88.38,49132.0,50825.0,-425.0
2026-02-20,15,100.5,53651.0,52597.0,1826.0
2026-02-20,16,112.31,37925.0,39921.0,2434.0
2026-02-20,17,95.56,42100.0,40777.0,-2450.0
2026-02-20,18,106.61,38835.0,39497.0,-1505.0
2026-02-20,19,76.33,41904.0,40700.0,-2704.0
2026-02-20,20,67.41,45053.0,45718.0,76.0
2026-02-20,21,65.23,36543.0,36487.0,221.0
2026-02-20,22,65.83,46304.0,46487.0,-2645.0
2026-02-20,23,31.09,35392.0,33763.0,-1519.0
2026-02-21,0,38.54,36601.0,35844.0,-1054.0
2026-02-21,1,41.23,42671.0,42397.0,2198.0
2026-02-21,2,31.99,43597.0,45122.0,2250.0
2026-02-21,3,42.66,51280.0,52387.0,-2333.0
2026-02-21,4,36.22,50101.0,49838.0,388.0
2026-02-21,5,45.68,41377.0,42725.0,-866.0
2026-02-21,6,32.45,43930.0,45670.0,-1116.0
2026-02-21,7,68.03,44958.0,44752.0,1475.0
2026-02-21,8,77.72,39076.0,39401.0,-1273.0
2026-02-21,9,80.7,35338.0,33883.0,2514.0
2026-02-21,10,82.5,40373.0,38535.0,-2338.0
2026-02-21,11,85.54,48272.0,50068.0,2563.0
2026-02-21,12,87.15,44526.0,42897.0,1457.0
2026-02-21,13,94.76,45324.0,45606.0,215.0
2026-02-21,14,85.52,37274.0,36151.0,-17.0
2026-02-21,15,93.39,47041.0,46973.0,792.0
2026-02-21,16,74.08,36605.0,36717.0,-207.0
2026-02-21,17,78.76,44338.0,42389.0,-1313.0
2026-02-21,18,97.14,47131.0,48619.0,-1454.0
2026-02-21,19,79.94,49347.0,50986.0,1174.0
2026-02-21,20,35.72,45243.0,45706.0,-364.0
2026-02-21,21,37.18,46442.0,47583.0,1765.0
2026-02-21,22,45.18,49085.0,47806.0,-1213.0
2026-02-21,23,44.39,42048.0,41261.0,2493.0
2026-02-22,0,32.1,41170.0,42677.0,-2890.0
2026-02-22,1,22.44,45850.0,46420.0,-1985.0
2026-02-22,2,38.18,54630.0,54300.0,-1665.0
2026-02-22,3,33.76,35742.0,37210.0,1214.0
2026-02-22,4,48.37,51298.0,52934.0,1772.0
2026-02-22,5,45.04,49121.0,48631.0,-610.0
2026-02-22,6,34.46,40829.0,40868.0,-606.0
2026-02-22,7,72.26,49860.0,50523.0,-2142.0
2026-02-22,8,75.1,38186.0,38123.0,-923.0
2026-02-22,9,77.62,53612.0,52697.0,-355.0
2026-02-22,10,69.91,41278.0,42489.0,2953.0
2026-02-22,11,82.78,40703.0,41501.0,-364.0
2026-02-22,12,89.79,43819.0,42383.0,-1463.0
2026-02-22,13,102.66,41682.0,40085.0,-633.0
2026-02-22,14,97.21,52977.0,54459.0,-105.0
2026-02-22,15,78.55,49103.0,47942.0,-481.0
2026-02-22,16,94.6,51833.0,52260.0,41.0
2026-02-22,17,81.48,38308.0,39913.0,1990.0
2026-02-22,18,82.47,35794.0,37744.0,-2925.0
2026-02-22,19,82.61,49573.0,47743.0,-2910.0
2026-02-22,20,49.95,44459.0,45488.0,2172.0
2026-02-22,21,38.09,35136.0,36817.0,2747.0
2026-02-22,22,52.86,49932.0,49197.0,-2096.0
2026-02-22,23,28.66,40086.0,40672.0,2478.0
2026-02-23,0,55.83,48140.0,46753.0,2201.0
2026-02-23,1,56.37,42753.0,43726.0,-1722.0
2026-02-23,2,38.42,36281.0,35874.0,2064.0
2026-02-23,3,59.0,44371.0,44918.0,1712.0
2026-02-23,4,54.51,53911.0,54057.0,-1389.0
2026-02-23,5,69.1,42885.0,40887.0,1982.0
2026-02-23,6,51.57,46370.0,45250.0,2060.0
2026-02-23,7,83.35,51334.0,53116.0,176.0
2026-02-23,8,87.55,35031.0,36263.0,2766.0
2026-02-23,9,98.67,50691.0,49366.0,1430.0
2026-02-23,10,102.9,41080.0,41137.0,2207.0
2026-02-23,11,92.06,43903.0,43974.0,-2381.0
2026-02-23,12,94.91,37200.0,38912.0,2974.0
2026-02-23,13,95.61,48521.0,48743.0,-2092.0
2026-02-23,14,115.82,50926.0,49325.0,1646.0
2026-02-23,15,104.5,49941.0,51162.0,2207.0
2026-02-23,16,106.18,45686.0,45122.0,-1089.0
2026-02-23,17,92.21,53281.0,54161.0,1402.0
2026-02-23,18,94.58,54502.0,55074.0,677.0
2026-02-23,19,88.16,46642.0,46092.0,-1799.0
2026-02-23,20,48.91,53987.0,52683.0,1612.0
2026-02-23,21,52.82,52727.0,53382.0,195.0
2026-02-23,22,53.35,42310.0,40769.0,2946.0
2026-02-23,23,37.33,52821.0,51443.0,2637.0
2026-02-24,0,57.25,37330.0,38519.0,-1818.0
2026-02-24,1,64.23,52069.0,50931.0,1877.0
2026-02-24,2,61.29,35344.0,36664.0,-871.0
2026-02-24,3,55.43,48440.0,46969.0,-831.0
2026-02-24,4,64.65,49780.0,48142.0,29.0
2026-02-24,5,55.03,36105.0,34795.0,-69.0
2026-02-24,6,54.28,50454.0,51179.0,1081.0
2026-02-24,7,85.36,51063.0,51702.0,1162.0
2026-02-24,8,103.9,49051.0,48970.0,106.0
2026-02-24,9,95.79,41543.0,42606.0,-357.0
2026-02-24,10,104.04,53065.0,53315.0,-2476.0
2026-02-24,11,97.88,44317.0,45590.0,558.0
2026-02-24,12,99.22,45684.0,44710.0,663.0
2026-02-24,13,100.85,49590.0,50400.0,-2284.0
2026-02-24,14,92.16,43046.0,41715.0,1306.0
2026-02-24,15,82.0,45856.0,46456.0,-29.0
2026-02-24,16,103.03,41489.0,42437.0,-2290.0
2026-02-24,17,91.37,44465.0,45136.0,1392.0
2026-02-24,18,84.3,40919.0,39592.0,-236.0
2026-02-24,19,77.44,38569.0,38776.0,1091.0
2026-02-24,20,71.85,36806.0,36051.0,1139.0
2026-02-24,21,59.85,43834.0,45056.0,2978.0
2026-02-24,22,46.96,45553.0,45245.0,2262.0
2026-02-24,23,67.59,43319.0,43572.0,308.0
2026-02-25,0,53.89,39558.0,41352.0,152.0
2026-02-25,1,57.63,46200.0,46451.0,-13.0
2026-02-25,2,45.89,35072.0,33510.0,-1577.0
2026-02-25,3,61.49,40400.0,39094.0,-2751.0
2026-02-25,4,56.6,51183.0,51081.0,1230.0
2026-02-25,5,64.7,39077.0,38020.0,-1664.0
2026-02-25,6,63.35,49460.0,48212.0,-1575.0
2026-02-25,7,92.66,49858.0,50419.0,-1157.0
2026-02-25,8,91.55,44065.0,45618.0,2352.0
2026-02-25,9,87.87,51858.0,51010.0,-549.0
2026-02-25,10,83.61,41974.0,40405.0,1841.0
2026-02-25,11,95.27,41298.0,39996.0,-2514.0
2026-02-25,12,97.04,47053.0,47364.0,718.0
2026-02-25,13,114.55,37761.0,37937.0,-1689.0
2026-02-25,14,100.34,50186.0,50849.0,-499.0
2026-02-25,15,91.33,40478.0,40360.0,1307.0
2026-02-25,16,106.57,43765.0,41952.0,591.0
2026-02-25,17,90.98,35492.0,33830.0,-2958.0
2026-02-25,18,109.99,52538.0,52367.0,-2362.0
2026-02-25,19,88.71,45271.0,44511.0,2887.0
2026-02-25,20,60.27,40757.0,38779.0,2188.0
2026-02-25,21,61.61,45014.0,46615.0,-1177.0
2026-02-25,22,60.1,42973.0,43845.0,1882.0
2026-02-25,23,56.56,50962.0,51252.0,-1795.0
2026-02-26,0,62.57,39090.0,40372.0,-686.0
2026-02-26,1,49.82,37198.0,38409.0,1440.0
2026-02-26,2,69.55,42668.0,42940.0,-2326.0
2026-02-26,3,63.19,45921.0,45949.0,-2063.0
2026-02-26,4,56.15,48812.0,50363.0,2734.0
2026-02-26,5,42.08,53705.0,52826.0,-895.0
2026-02-26,6,52.76,45475.0,45014.0,679.0
2026-02-26,7,109.54,35510.0,37109.0,-1946.0
2026-02-26,8,94.73,48443.0,47071.0,-2986.0
2026-02-26,9,93.37,40815.0,42415.0,2782.0
2026-02-26,10,105.03,40546.0,42440.0,-183.0
2026-02-26,11,83.88,40091.0,41930.0,843.0
2026-02-26,12,100.42,38814.0,37051.0,-231.0
2026-02-26,13,99.35,51603.0,50032.0,1861.0
2026-02-26,14,109.97,54308.0,54868.0,-2867.0
2026-02-26,15,95.35,42289.0,42891.0,2361.0
2026-02-26,16,105.23,41840.0,42844.0,-623.0
2026-02-26,17,91.77,43545.0,44806.0,647.0
2026-02-26,18,80.97,50239.0,50786.0,-1787.0
2026-02-26,19,85.3,47436.0,47216.0,2833.0
2026-02-26,20,55.72,50754.0,49267.0,284.0
2026-02-26,21,64.0,41848.0,42353.0,661.0
2026-02-26,22,56.11,35862.0,35481.0,2307.0
2026-02-26,23,64.06,53078.0,51121.0,-2044.0
2026-02-27,0,56.61,35018.0,36131.0,1132.0
2026-02-27,1,42.88,52971.0,52510.0,-2613.0
2026-02-27,2,49.48,38690.0,36770.0,1849.0
2026-02-27,3,41.47,48573.0,48301.0,2743.0
2026-02-27,4,59.59,43056.0,43078.0,2922.0
2026-02-27,5,46.44,48610.0,47114.0,2837.0
2026-02-27,6,54.39,39635.0,38414.0,2266.0
2026-02-27,7,84.09,53870.0,55775.0,817.0
2026-02-27,8,91.29,52550.0,53849.0,-2441.0
2026-02-27,9,86.54,38558.0,39102.0,-447.0
2026-02-27,10,92.0,51459.0,52405.0,2290.0
2026-02-27,11,96.79,38457.0,38787.0,-1699.0
2026-02-27,12,98.92,39687.0,38034.0,2038.0
2026-02-27,13,99.11,54793.0,56044.0,609.0
2026-02-27,14,109.65,46333.0,45416.0,-256.0
2026-02-27,15,84.51,49047.0,48385.0,-964.0
2026-02-27,16,97.31,52609.0,53354.0,-1183.0
2026-02-27,17,100.26,41761.0,43103.0,-558.0
2026-02-27,18,94.92,38565.0,38034.0,2359.0
2026-02-27,19,98.1,41858.0,40841.0,-1639.0
2026-02-27,20,59.03,43922.0,45498.0,1435.0
2026-02-27,21,60.51,50761.0,51164.0,80.0
2026-02-27,22,66.87,38756.0,38789.0,685.0
2026-02-27,23,65.56,48655.0,47599.0,-1755.0
2026-02-28,0,36.14,42157.0,40802.0,-2646.0
2026-02-28,1,37.82,42022.0,43829.0,-887.0
2026-02-28,2,39.82,50359.0,50456.0,-532.0
2026-02-28,3,32.13,53106.0,54945.0,1999.0
2026-02-28,4,35.38,48911.0,48215.0,-1282.0
2026-02-28,5,36.48,44043.0,46040.0,-2775.0
2026-02-28,6,34.75,52285.0,51010.0,-2755.0
2026-02-28,7,75.11,51854.0,51905.0,-1388.0
2026-02-28,8,76.58,47748.0,47719.0,-2276.0
2026-02-28,9,79.53,52393.0,53468.0,1162.0
2026-02-28,10,84.82,36259.0,35658.0,1863.0
2026-02-28,11,66.42,39950.0,38739.0,650.0
2026-02-28,12,73.7,49686.0,49907.0,189.0
2026-02-28,13,84.56,52445.0,51900.0,-1424.0
2026-02-28,14,85.35,51474.0,50191.0,-1293.0
2026-02-28,15,75.58,49954.0,50405.0,-791.0
2026-02-28,16,88.44,49844.0,50607.0,2413.0
2026-02-28,17,75.83,52891.0,52742.0,-1628.0
2026-02-28,18,91.69,42772.0,42779.0,1546.0
2026-02-28,19,79.52,53117.0,53923.0,1653.0
2026-02-28,20,35.8,47794.0,49757.0,2862.0
2026-02-28,21,39.05,47861.0,46044.0,-1656.0
2026-02-28,22,41.6,46137.0,45779.0,109.0
2026-02-28,23,48.98,43685.0,44214.0,-1985.0
2026-03-01,0,35.16,43560.0,42475.0,-1607.0
2026-03-01,1,32.94,38632.0,37427.0,244.0
2026-03-01,2,42.54,46821.0,46711.0,2919.0
2026-03-01,3,24.79,51571.0,51813.0,-2994.0
2026-03-01,4,43.51,49244.0,51200.0,-455.0
2026-03-01,5,32.2,42962.0,42632.0,-1378.0
2026-03-01,6,36.53,53843.0,54851.0,-2256.0
2026-03-01,7,77.0,51935.0,51135.0,1951.0
2026-03-01,8,91.09,36834.0,38073.0,500.0
2026-03-01,9,87.11,45701.0,47678.0,1274.0
2026-03-01,10,76.71,47804.0,47841.0,-2955.0
2026-03-01,11,82.82,48894.0,49119.0,-617.0
2026-03-01,12,96.84,44496.0,42503.0,-417.0
2026-03-01,13,88.12,53150.0,54847.0,-744.0
2026-03-01,14,90.65,37645.0,36272.0,1121.0
2026-03-01,15,77.78,43867.0,45168.0,2049.0
2026-03-01,16,80.42,43591.0,45007.0,-1784.0
2026-03-01,17,75.53,46652.0,47065.0,-70.0
2026-03-01,18,80.28,46623.0,45304.0,-1236.0
2026-03-01,19,84.02,50156.0,50152.0,522.0
2026-03-01,20,33.25,37663.0,37842.0,-2542.0
2026-03-01,21,51.03,50077.0,52055.0,-895.0
2026-03-01,22,39.81,39530.0,38177.0,2386.0
2026-03-01,23,31.29,54081.0,52450.0,2215.0
2026-03-02,0,65.37,45580.0,45350.0,-139.0
2026-03-02,1,48.15,41565.0,41515.0,428.0
2026-03-02,2,60.32,44876.0,45585.0,796.0
2026-03-02,3,52.17,48479.0,48137.0,244.0
2026-03-02,4,53.67,37931.0,36656.0,-1362.0
2026-03-02,5,62.89,45344.0,44179.0,1086.0
2026-03-02,6,55.34,50920.0,50726.0,2679.0
2026-03-02,7,82.2,50543.0,51201.0,2481.0
2026-03-02,8,103.37,51486.0,52215.0,-443.0
2026-03-02,9,100.93,44198.0,42378.0,-119.0
2026-03-02,10,105.33,45389.0,46988.0,-480.0
2026-03-02,11,103.19,38582.0,37376.0,-1900.0
2026-03-02,12,98.42,42353.0,42982.0,-2787.0
2026-03-02,13,93.65,51681.0,51541.0,-1859.0
2026-03-02,14,89.73,53832.0,54617.0,-1278.0
2026-03-02,15,98.35,41003.0,41999.0,-2780.0
2026-03-02,16,95.72,41771.0,42615.0,-2983.0
2026-03-02,17,95.68,37063.0,35493.0,2973.0
2026-03-02,18,97.09,39918.0,40498.0,-680.0
2026-03-02,19,91.83,50590.0,51235.0,-1798.0
2026-03-02,20,49.15,48247.0,46910.0,1314.0
2026-03-02,21,54.51,35354.0,35324.0,2280.0
2026-03-02,22,53.91,35695.0,35042.0,927.0
2026-03-02,23,51.91,47763.0,47668.0,2261.0
2026-03-03,0,66.31,46684.0,45989.0,2915.0
2026-03-03,1,54.27,36846.0,37609.0,-1583.0
2026-03-03,2,43.46,39380.0,40330.0,-2353.0
2026-03-03,3,46.77,45558.0,45868.0,-440.0
2026-03-03,4,50.43,51413.0,49567.0,1979.0
2026-03-03,5,57.95,51649.0,51251.0,864.0
2026-03-03,6,40.18,51503.0,51066.0,2975.0
2026-03-03,7,96.72,47015.0,45107.0,-726.0
2026-03-03,8,93.19,39583.0,40344.0,-1283.0
2026-03-03,9,98.22,48107.0,48897.0,1895.0
2026-03-03,10,118.2,36466.0,37959.0,-2550.0
2026-03-03,11,101.07,37245.0,39086.0,-2716.0
2026-03-03,12,101.72,51695.0,53062.0,-1641.0
2026-03-03,13,93.81,48264.0,46685.0,-491.0
2026-03-03,14,92.56,53169.0,52730.0,1445.0
2026-03-03,15,96.16,39648.0,40140.0,-2125.0
2026-03-03,16,106.09,42913.0,43430.0,-1937.0
2026-03-03,17,102.1,53163.0,53926.0,-1729.0
2026-03-03,18,100.85,44017.0,45551.0,-84.0
2026-03-03,19,86.64,47006.0,48829.0,-2962.0
2026-03-03,20,48.57,41666.0,43472.0,-1469.0
2026-03-03,21,41.14,53960.0,55145.0,2690.0
2026-03-03,22,72.24,38047.0,36402.0,2906.0
2026-03-03,23,50.8,53890.0,54510.0,2182.0
2026-03-04,0,58.75,48345.0,47443.0,-2169.0
2026-03-04,1,57.2,39057.0,37843.0,2010.0
2026-03-04,2,54.41,42014.0,40649.0,2690.0
2026-03-04,3,56.79,53837.0,54433.0,-1404.0
2026-03-04,4,48.95,43088.0,42798.0,-21.0
2026-03-04,5,65.54,47494.0,46645.0,2672.0
2026-03-04,6,60.14,39736.0,40801.0,1156.0
2026-03-04,7,88.52,51881.0,50838.0,2947.0
2026-03-04,8,97.27,40533.0,42071.0,-2846.0
2026-03-04,9,100.84,46888.0,46494.0,2181.0
2026-03-04,10,99.55,51210.0,51957.0,775.0
2026-03-04,11,96.28,42052.0,43889.0,974.0
2026-03-04,12,111.01,49002.0,50447.0,293.0
2026-03-04,13,113.96,37456.0,39176.0,1644.0
2026-03-04,14,94.4,49301.0,48280.0,-2283.0
2026-03-04,15,111.48,40734.0,39762.0,1631.0
2026-03-04,16,99.08,49534.0,50919.0,2468.0
2026-03-04,17,107.19,37154.0,35787.0,2643.0
2026-03-04,18,79.17,35531.0,35242.0,921.0
2026-03-04,19,90.6,49814.0,50033.0,755.0
2026-03-04,20,54.3,51285.0,51469.0,-2359.0
2026-03-04,21,56.27,48539.0,48820.0,2654.0
2026-03-04,22,57.03,44133.0,42477.0,161.0
2026-03-04,23,52.95,53510.0,52886.0,-65.0
2026-03-05,0,71.14,38962.0,39526.0,1651.0
2026-03-05,1,50.03,43829.0,42739.0,12.0
2026-03-05,2,60.19,45734.0,46729.0,2601.0
2026-03-05,3,37.49,40970.0,40875.0,-1780.0
2026-03-05,4,64.27,47718.0,46054.0,2954.0
2026-03-05,5,62.37,43286.0,44721.0,2989.0
2026-03-05,6,61.3,50046.0,49375.0,898.0
2026-03-05,7,89.62,40209.0,40009.0,788.0
2026-03-05,8,101.12,49083.0,49562.0,-839.0
2026-03-05,9,97.96,51747.0,50806.0,1994.0
2026-03-05,10,102.02,37023.0,38059.0,-977.0
2026-03-05,11,100.71,44433.0,45820.0,2097.0
2026-03-05,12,115.51,51101.0,50796.0,1784.0
2026-03-05,13,100.55,35011.0,33443.0,478.0
2026-03-05,14,96.14,38073.0,36104.0,257.0
2026-03-05,15,106.78,38251.0,36862.0,-2560.0
2026-03-05,16,93.29,46791.0,44993.0,-123.0
2026-03-05,17,104.95,53326.0,52973.0,-2522.0
2026-03-05,18,89.21,54240.0,55448.0,1512.0
2026-03-05,19,94.03,50881.0,51612.0,-449.0
2026-03-05,20,55.24,44916.0,45920.0,2757.0
2026-03-05,21,57.03,53774.0,52300.0,-2777.0
2026-03-05,22,67.62,46271.0,45194.0,-2832.0
2026-03-05,23,58.55,41706.0,42752.0,56.0
2026-03-06,0,55.87,49344.0,48706.0,2161.0
2026-03-06,1,44.65,38747.0,40228.0,141.0
2026-03-06,2,58.33,47495.0,46627.0,-1428.0
2026-03-06,3,71.77,47430.0,48159.0,1938.0
2026-03-06,4,58.79,35748.0,35333.0,-1952.0
2026-03-06,5,48.78,39238.0,40093.0,1866.0
2026-03-06,6,62.01,45620.0,45426.0,-804.0
2026-03-06,7,89.4,46906.0,45416.0,-2143.0
2026-03-06,8,94.05,40753.0,40787.0,-1567.0
2026-03-06,9,102.89,36544.0,36490.0,2537.0
2026-03-06,10,100.0,42688.0,44496.0,-1541.0
2026-03-06,11,115.67,49240.0,48117.0,-871.0
2026-03-06,12,94.12,38850.0,38002.0,2230.0
2026-03-06,13,89.4,37386.0,38933.0,2264.0
2026-03-06,14,108.16,42742.0,42884.0,579.0
2026-03-06,15,86.54,40605.0,38710.0,-565.0
2026-03-06,16,108.83,50621.0,52047.0,142.0
2026-03-06,17,104.16,48200.0,49689.0,-1109.0
2026-03-06,18,75.5,40873.0,42840.0,2985.0
2026-03-06,19,96.24,43038.0,44575.0,-1074.0
2026-03-06,20,52.68,48993.0,48507.0,1406.0
2026-03-06,21,51.7,50793.0,51442.0,-2581.0
2026-03-06,22,54.09,44839.0,43507.0,-1833.0
2026-03-06,23,66.09,36154.0,37512.0,1200.0
2026-03-07,0,51.17,52957.0,52382.0,2910.0
2026-03-07,1,47.88,41783.0,42887.0,-2912.0
2026-03-07,2,47.76,52220.0,51351.0,-1452.0
2026-03-07,3,42.77,35826.0,36694.0,-2617.0
2026-03-07,4,30.84,52262.0,53576.0,2033.0
2026-03-07,5,38.08,43726.0,42524.0,-2152.0
2026-03-07,6,41.64,37041.0,37434.0,2058.0
2026-03-07,7,71.85,52065.0,51653.0,-740.0
2026-03-07,8,92.72,35685.0,34604.0,-2903.0
2026-03-07,9,91.26,44914.0,45239.0,2595.0
2026-03-07,10,86.8,47231.0,46669.0,204.0
2026-03-07,11,83.2,37767.0,37650.0,713.0
2026-03-07,12,76.68,44167.0,43679.0,-14.0
2026-03-07,13,90.46,54264.0,53466.0,-1758.0
2026-03-07,14,82.68,40431.0,40080.0,-1008.0
2026-03-07,15,89.17,39553.0,38876.0,782.0
2026-03-07,16,88.13,53494.0,55137.0,51.0
2026-03-07,17,82.08,39972.0,40544.0,2276.0
2026-03-07,18,79.85,36834.0,35359.0,-1103.0
