timestamp_utc,forecast_horizon_hrs,wind_forecast_mw,wind_p10_mw,wind_p90_mw,solar_forecast_mw,solar_p10_mw,solar_p90_mw,total_renewable_mw,forecast_error_mw
2026-02-26T12:15:00Z,1.4,205.1,123.1,287.2,113.1,56.5,120,318.2,6.7
2026-02-26T12:30:00Z,32.4,226.8,136.1,317.6,95.1,47.5,120,321.9,10.8
2026-02-26T12:45:00Z,17.7,185.8,111.5,260.1,109.1,54.5,120,294.9,-32.1
2026-02-26T13:00:00Z,15.1,210.0,126.0,294.0,119.8,59.9,120,329.8,4.7
2026-02-26T13:15:00Z,21.1,197.5,118.5,276.4,113.1,56.5,120,310.5,9.8
2026-02-26T13:30:00Z,45.4,223.4,134.0,312.7,96.1,48.0,120,319.5,-0.7
2026-02-26T13:45:00Z,7.1,223.0,133.8,312.2,109.8,54.9,120,332.7,3.8
2026-02-26T14:00:00Z,42.6,194.8,116.9,272.8,113.0,56.5,120,307.8,2.6
2026-02-26T14:15:00Z,34.5,241.1,144.6,337.5,112.2,56.1,120,353.3,-31.7
2026-02-26T14:30:00Z,4.0,224.6,134.7,314.4,110.7,55.3,120,335.2,2.1
2026-02-26T14:45:00Z,37.2,214.0,128.4,299.7,90.2,45.1,117.3,304.3,17.8
2026-02-26T15:00:00Z,47.3,238.7,143.2,334.2,99.2,49.6,120,337.9,-19.0
2026-02-26T15:15:00Z,23.6,192.9,115.7,270.1,93.6,46.8,120,286.5,-15.6
2026-02-26T15:30:00Z,35.6,184.6,110.7,258.4,72.8,36.4,94.7,257.4,5.0
2026-02-26T15:45:00Z,39.4,175.2,105.1,245.3,76.6,38.3,99.5,251.7,-12.6
2026-02-26T16:00:00Z,29.1,254.1,152.4,350,72.8,36.4,94.6,326.8,9.3
2026-02-26T16:15:00Z,31.4,263.3,158.0,350,75.3,37.7,97.9,338.7,9.5
2026-02-26T16:30:00Z,24.9,232.6,139.5,325.6,67.3,33.6,87.4,299.8,-4.1
2026-02-26T16:45:00Z,29.4,186.5,111.9,261.1,78.6,39.3,102.2,265.1,3.9
2026-02-26T17:00:00Z,26.8,200.1,120.0,280.1,55.9,27.9,72.6,255.9,-31.4
2026-02-26T17:15:00Z,8.9,243.7,146.2,341.2,51.0,25.5,66.3,294.7,-17.3
2026-02-26T17:30:00Z,16.7,255.5,153.3,350,42.3,21.2,55.0,297.8,-9.6
2026-02-26T17:45:00Z,17.8,231.9,139.1,324.7,56.2,28.1,73.0,288.1,27.1
2026-02-26T18:00:00Z,16.6,152.6,91.5,213.6,33.1,16.5,43.0,185.6,16.2
2026-02-26T18:15:00Z,40.4,211.5,126.9,296.2,24.3,12.2,31.6,235.9,4.8
2026-02-26T18:30:00Z,40.8,204.9,123.0,286.9,32.9,16.4,42.7,237.8,8.6
2026-02-26T18:45:00Z,18.5,168.9,101.3,236.5,32.2,16.1,41.9,201.1,-18.2
2026-02-26T19:00:00Z,13.7,169.8,101.9,237.7,11.0,5.5,14.3,180.8,-4.2
2026-02-26T19:15:00Z,26.2,179.2,107.5,250.9,10.2,5.1,13.3,189.5,20.5
2026-02-26T19:30:00Z,42.1,212.5,127.5,297.4,12.1,6.0,15.7,224.5,3.5
2026-02-26T19:45:00Z,40.1,164.3,98.6,230.1,10.8,5.4,14.0,175.1,-24.7
2026-02-26T20:00:00Z,43.8,263.6,158.2,350,0.0,0.0,0.0,263.6,-17.5
2026-02-26T20:15:00Z,10.2,222.1,133.2,310.9,0.0,0.0,0.0,222.1,22.0
2026-02-26T20:30:00Z,21.3,252.9,151.7,350,0.0,0.0,0.0,252.9,7.5
2026-02-26T20:45:00Z,29.2,199.8,119.9,279.7,0.0,0.0,0.0,199.8,8.5
2026-02-26T21:00:00Z,25.4,184.1,110.4,257.7,0,0,0.0,184.1,-22.6
2026-02-26T21:15:00Z,35.7,205.5,123.3,287.7,0,0,0.0,205.5,-13.6
2026-02-26T21:30:00Z,22.8,202.6,121.6,283.7,0,0,0.0,202.6,-13.0
2026-02-26T21:45:00Z,37.8,231.2,138.7,323.6,0,0,0.0,231.2,-29.5
2026-02-26T22:00:00Z,19.8,223.8,134.3,313.4,0,0,0.0,223.8,-54.8
2026-02-26T22:15:00Z,5.7,211.7,127.0,296.3,0,0,0.0,211.7,-11.0
2026-02-26T22:30:00Z,45.5,222.3,133.4,311.3,0,0,0.0,222.3,2.5
2026-02-26T22:45:00Z,40.6,210.1,126.0,294.1,0,0,0.0,210.1,-18.2
2026-02-26T23:00:00Z,9.4,240.2,144.1,336.2,0,0,0.0,240.2,8.8
2026-02-26T23:15:00Z,46.4,229.3,137.6,321.0,0,0,0.0,229.3,-14.7
2026-02-26T23:30:00Z,22.3,215.2,129.1,301.3,0,0,0.0,215.2,23.0
2026-02-26T23:45:00Z,17.3,210.2,126.1,294.3,0,0,0.0,210.2,-9.3
2026-02-27T00:00:00Z,6.7,225.5,135.3,315.7,0,0,0.0,225.5,3.7
2026-02-27T00:15:00Z,2.0,267.2,160.3,350,0,0,0.0,267.2,9.5
2026-02-27T00:30:00Z,2.9,217.1,130.3,303.9,0,0,0.0,217.1,0.9
2026-02-27T00:45:00Z,11.4,219.5,131.7,307.3,0,0,0.0,219.5,-23.5
2026-02-27T01:00:00Z,41.2,168.9,101.3,236.4,0,0,0.0,168.9,11.0
2026-02-27T01:15:00Z,27.6,237.3,142.4,332.2,0,0,0.0,237.3,18.4
2026-02-27T01:30:00Z,19.7,245.5,147.3,343.7,0,0,0.0,245.5,-25.8
2026-02-27T01:45:00Z,39.5,216.1,129.6,302.5,0,0,0.0,216.1,2.5
2026-02-27T02:00:00Z,44.1,204.9,123.0,286.9,0,0,0.0,204.9,-18.3
2026-02-27T02:15:00Z,41.2,235.1,141.1,329.2,0,0,0.0,235.1,-10.5
2026-02-27T02:30:00Z,11.4,203.7,122.2,285.2,0,0,0.0,203.7,23.3
2026-02-27T02:45:00Z,44.6,199.2,119.5,278.9,0,0,0.0,199.2,3.2
2026-02-27T03:00:00Z,42.6,217.6,130.6,304.7,0,0,0.0,217.6,-14.6
2026-02-27T03:15:00Z,25.3,264.3,158.6,350,0,0,0.0,264.3,6.3
2026-02-27T03:30:00Z,37.0,286.1,171.6,350,0,0,0.0,286.1,-11.0
2026-02-27T03:45:00Z,7.5,247.9,148.7,347.0,0,0,0.0,247.9,25.1
2026-02-27T04:00:00Z,40.6,274.3,164.6,350,0,0,0.0,274.3,12.3
2026-02-27T04:15:00Z,17.5,224.1,134.5,313.8,0,0,0.0,224.1,10.2
2026-02-27T04:30:00Z,8.4,204.8,122.9,286.7,0,0,0.0,204.8,4.9
2026-02-27T04:45:00Z,22.3,228.3,137.0,319.6,0,0,0.0,228.3,-14.9
2026-02-27T05:00:00Z,41.4,267.8,160.7,350,0,0,0.0,267.8,25.8
2026-02-27T05:15:00Z,27.9,246.3,147.8,344.9,0,0,0.0,246.3,-1.9
2026-02-27T05:30:00Z,21.6,227.6,136.5,318.6,0,0,0.0,227.6,10.6
2026-02-27T05:45:00Z,12.1,215.1,129.0,301.1,0,0,0.0,215.1,-11.7
2026-02-27T06:00:00Z,41.4,221.2,132.7,309.6,0.0,0,0.0,221.2,15.6
2026-02-27T06:15:00Z,21.4,249.4,149.7,349.2,0.0,0,0.0,249.4,1.6
2026-02-27T06:30:00Z,9.6,195.2,117.1,273.2,0.0,0,0.0,195.2,-5.1
2026-02-27T06:45:00Z,36.5,214.2,128.5,299.8,0.0,0,0.0,214.2,18.2
2026-02-27T07:00:00Z,45.0,250.4,150.2,350,10.1,5.1,13.1,260.5,12.0
2026-02-27T07:15:00Z,22.3,206.7,124.0,289.3,9.7,4.8,12.6,216.3,3.8
2026-02-27T07:30:00Z,30.4,226.6,136.0,317.3,10.6,5.3,13.8,237.3,2.4
2026-02-27T07:45:00Z,8.7,220.8,132.5,309.2,12.5,6.3,16.3,233.4,0.9
2026-02-27T08:00:00Z,46.3,236.4,141.9,331.0,34.3,17.1,44.6,270.7,5.9
2026-02-27T08:15:00Z,20.6,252.5,151.5,350,33.7,16.8,43.8,286.2,-6.4
2026-02-27T08:30:00Z,25.1,249.6,149.8,349.4,34.0,17.0,44.3,283.6,-29.8
2026-02-27T08:45:00Z,12.7,230.5,138.3,322.7,32.6,16.3,42.3,263.0,-9.5
2026-02-27T09:00:00Z,45.3,214.1,128.5,299.7,53.7,26.9,69.9,267.8,25.9
2026-02-27T09:15:00Z,16.1,265.1,159.1,350,44.5,22.2,57.8,309.6,-33.1
2026-02-27T09:30:00Z,26.2,228.0,136.8,319.2,57.4,28.7,74.6,285.4,15.5
2026-02-27T09:45:00Z,32.1,224.2,134.5,313.9,50.6,25.3,65.8,274.8,-2.2
2026-02-27T10:00:00Z,26.7,264.3,158.6,350,75.5,37.8,98.2,339.9,21.5
2026-02-27T10:15:00Z,6.6,261.9,157.2,350,59.9,29.9,77.8,321.8,22.1
2026-02-27T10:30:00Z,38.4,227.7,136.6,318.7,60.5,30.3,78.7,288.2,25.0
2026-02-27T10:45:00Z,30.5,212.3,127.4,297.2,73.6,36.8,95.7,285.9,-15.9
2026-02-27T11:00:00Z,2.7,220.2,132.1,308.2,87.1,43.6,113.3,307.3,11.9
2026-02-27T11:15:00Z,16.9,188.3,113.0,263.7,89.4,44.7,116.2,277.7,-4.8
2026-02-27T11:30:00Z,30.8,248.2,148.9,347.5,101.7,50.8,120,349.9,-20.7
2026-02-27T11:45:00Z,35.7,172.4,103.4,241.3,78.8,39.4,102.5,251.2,5.9
2026-02-27T12:00:00Z,3.2,203.4,122.1,284.8,86.5,43.2,112.4,289.9,19.7
2026-02-27T12:15:00Z,0.9,229.1,137.5,320.7,111.3,55.6,120,340.3,-16.6
2026-02-27T12:30:00Z,19.5,234.3,140.6,328.0,97.2,48.6,120,331.5,5.2
2026-02-27T12:45:00Z,16.6,183.0,109.8,256.1,113.4,56.7,120,296.4,-1.7
2026-02-27T13:00:00Z,20.5,211.9,127.1,296.6,102.9,51.4,120,314.7,24.8
2026-02-27T13:15:00Z,24.1,199.5,119.7,279.3,107.1,53.6,120,306.6,3.5
2026-02-27T13:30:00Z,45.8,212.0,127.2,296.8,101.7,50.8,120,313.7,-41.0
2026-02-27T13:45:00Z,12.8,242.4,145.4,339.3,92.4,46.2,120,334.7,9.0
2026-02-27T14:00:00Z,37.6,199.8,119.9,279.7,91.4,45.7,118.8,291.2,4.4
2026-02-27T14:15:00Z,1.9,193.0,115.8,270.2,102.7,51.3,120,295.7,13.8
2026-02-27T14:30:00Z,15.4,204.5,122.7,286.4,97.7,48.8,120,302.2,20.3
2026-02-27T14:45:00Z,20.4,211.1,126.7,295.6,81.6,40.8,106.0,292.7,-13.9
2026-02-27T15:00:00Z,32.8,208.1,124.8,291.3,77.5,38.7,100.7,285.5,-2.9
2026-02-27T15:15:00Z,30.3,254.5,152.7,350,82.4,41.2,107.2,337.0,-17.9
2026-02-27T15:30:00Z,42.9,263.5,158.1,350,91.1,45.6,118.4,354.6,-1.7
2026-02-27T15:45:00Z,23.6,245.0,147.0,343.1,92.7,46.3,120,337.7,-4.6
2026-02-27T16:00:00Z,14.6,151.5,90.9,212.1,70.4,35.2,91.6,222.0,-11.2
2026-02-27T16:15:00Z,20.1,211.7,127.0,296.3,80.9,40.4,105.1,292.5,-31.3
2026-02-27T16:30:00Z,20.9,208.7,125.2,292.1,67.7,33.8,88.0,276.3,10.4
2026-02-27T16:45:00Z,17.8,205.5,123.3,287.7,71.4,35.7,92.8,276.9,7.4
2026-02-27T17:00:00Z,40.0,169.8,101.9,237.7,54.5,27.3,70.9,224.3,19.3
2026-02-27T17:15:00Z,16.1,206.0,123.6,288.4,55.2,27.6,71.7,261.2,-0.9
2026-02-27T17:30:00Z,16.2,182.0,109.2,254.9,54.1,27.1,70.4,236.2,3.7
2026-02-27T17:45:00Z,4.4,151.9,91.2,212.7,58.5,29.2,76.0,210.4,25.8
2026-02-27T18:00:00Z,0.6,215.5,129.3,301.7,28.6,14.3,37.2,244.1,10.6
2026-02-27T18:15:00Z,25.1,160.7,96.4,225.0,29.2,14.6,38.0,189.9,-4.4
2026-02-27T18:30:00Z,46.8,185.2,111.1,259.3,24.6,12.3,32.0,209.8,8.2
2026-02-27T18:45:00Z,18.3,197.0,118.2,275.8,27.2,13.6,35.3,224.2,4.6
2026-02-27T19:00:00Z,22.9,195.6,117.3,273.8,11.0,5.5,14.3,206.6,-2.6
2026-02-27T19:15:00Z,16.6,163.6,98.1,229.0,9.8,4.9,12.8,173.4,13.2
2026-02-27T19:30:00Z,26.4,224.5,134.7,314.3,9.8,4.9,12.7,234.3,-9.8
2026-02-27T19:45:00Z,46.5,172.0,103.2,240.9,11.4,5.7,14.8,183.5,-7.7
2026-02-27T20:00:00Z,11.8,203.9,122.3,285.5,0.0,0.0,0.0,203.9,9.8
2026-02-27T20:15:00Z,22.9,207.7,124.6,290.8,0.0,0.0,0.0,207.7,14.9
2026-02-27T20:30:00Z,37.9,241.5,144.9,338.1,0.0,0.0,0.0,241.5,-5.1
2026-02-27T20:45:00Z,1.4,200.8,120.5,281.1,0.0,0.0,0.0,200.8,9.2
2026-02-27T21:00:00Z,19.9,171.8,103.1,240.6,0,0,0.0,171.8,17.4
2026-02-27T21:15:00Z,42.3,183.6,110.2,257.1,0,0,0.0,183.6,-34.5
2026-02-27T21:30:00Z,8.3,156.9,94.1,219.6,0,0,0.0,156.9,2.4
2026-02-27T21:45:00Z,32.7,196.4,117.8,274.9,0,0,0.0,196.4,-8.4
2026-02-27T22:00:00Z,25.9,213.0,127.8,298.2,0,0,0.0,213.0,-13.5
2026-02-27T22:15:00Z,14.2,227.8,136.7,318.9,0,0,0.0,227.8,-28.9
2026-02-27T22:30:00Z,47.4,184.7,110.8,258.6,0,0,0.0,184.7,1.9
2026-02-27T22:45:00Z,1.2,195.5,117.3,273.7,0,0,0.0,195.5,8.2
2026-02-27T23:00:00Z,11.5,155.9,93.5,218.2,0,0,0.0,155.9,-7.9
2026-02-27T23:15:00Z,44.2,260.4,156.2,350,0,0,0.0,260.4,-21.6
2026-02-27T23:30:00Z,39.7,177.2,106.3,248.0,0,0,0.0,177.2,-27.0
2026-02-27T23:45:00Z,36.6,205.5,123.3,287.8,0,0,0.0,205.5,9.1
2026-02-28T00:00:00Z,15.7,265.6,159.4,350,0,0,0.0,265.6,-7.8
2026-02-28T00:15:00Z,33.5,220.7,132.4,309.0,0,0,0.0,220.7,4.7
2026-02-28T00:30:00Z,29.0,199.8,119.9,279.8,0,0,0.0,199.8,17.4
2026-02-28T00:45:00Z,13.6,225.3,135.2,315.4,0,0,0.0,225.3,-13.4
2026-02-28T01:00:00Z,45.1,187.7,112.6,262.8,0,0,0.0,187.7,-23.5
2026-02-28T01:15:00Z,6.3,196.0,117.6,274.4,0,0,0.0,196.0,-8.1
2026-02-28T01:30:00Z,25.2,216.5,129.9,303.1,0,0,0.0,216.5,20.3
2026-02-28T01:45:00Z,36.3,230.8,138.5,323.1,0,0,0.0,230.8,21.6
2026-02-28T02:00:00Z,1.6,221.9,133.1,310.6,0,0,0.0,221.9,2.4
2026-02-28T02:15:00Z,43.9,267.2,160.3,350,0,0,0.0,267.2,-5.6
2026-02-28T02:30:00Z,8.7,197.4,118.4,276.3,0,0,0.0,197.4,-21.7
2026-02-28T02:45:00Z,10.1,267.3,160.4,350,0,0,0.0,267.3,47.8
2026-02-28T03:00:00Z,16.2,259.1,155.5,350,0,0,0.0,259.1,-2.2
2026-02-28T03:15:00Z,1.9,201.4,120.8,281.9,0,0,0.0,201.4,-21.8
2026-02-28T03:30:00Z,16.6,206.8,124.1,289.5,0,0,0.0,206.8,2.7
2026-02-28T03:45:00Z,46.4,280.0,168.0,350,0,0,0.0,280.0,-4.3
2026-02-28T04:00:00Z,45.1,278.9,167.3,350,0,0,0.0,278.9,-23.1
2026-02-28T04:15:00Z,5.5,218.9,131.3,306.5,0,0,0.0,218.9,-4.1
2026-02-28T04:30:00Z,36.4,208.3,125.0,291.7,0,0,0.0,208.3,10.2
2026-02-28T04:45:00Z,18.6,221.9,133.1,310.6,0,0,0.0,221.9,4.9
2026-02-28T05:00:00Z,12.7,247.4,148.5,346.4,0,0,0.0,247.4,-39.1
2026-02-28T05:15:00Z,0.7,220.8,132.5,309.1,0,0,0.0,220.8,-26.6
2026-02-28T05:30:00Z,26.8,216.1,129.6,302.5,0,0,0.0,216.1,-2.4
2026-02-28T05:45:00Z,7.2,208.2,124.9,291.4,0,0,0.0,208.2,13.7
2026-02-28T06:00:00Z,36.4,249.5,149.7,349.3,0.0,0,0.0,249.5,-12.5
2026-02-28T06:15:00Z,32.5,195.9,117.6,274.3,0.0,0,0.0,195.9,-10.4
2026-02-28T06:30:00Z,12.5,248.8,149.3,348.4,0.0,0,0.0,248.8,17.3
2026-02-28T06:45:00Z,39.4,239.3,143.6,335.0,0.0,0,0.0,239.3,-0.3
2026-02-28T07:00:00Z,19.5,261.2,156.7,350,11.0,5.5,14.3,272.2,16.0
2026-02-28T07:15:00Z,11.3,226.4,135.9,317.0,10.9,5.4,14.1,237.3,-13.1
2026-02-28T07:30:00Z,30.1,262.1,157.2,350,8.9,4.5,11.6,271.0,-5.5
2026-02-28T07:45:00Z,33.8,256.5,153.9,350,12.5,6.3,16.3,269.0,-8.7
2026-02-28T08:00:00Z,21.1,196.0,117.6,274.4,28.7,14.3,37.3,224.7,-5.8
2026-02-28T08:15:00Z,47.9,243.1,145.9,340.4,26.6,13.3,34.6,269.7,9.5
2026-02-28T08:30:00Z,21.1,196.3,117.8,274.8,32.4,16.2,42.2,228.7,-13.9
2026-02-28T08:45:00Z,25.0,201.8,121.1,282.5,31.2,15.6,40.5,233.0,2.6
2026-02-28T09:00:00Z,17.4,243.7,146.2,341.2,44.6,22.3,57.9,288.3,-1.6
2026-02-28T09:15:00Z,12.8,241.0,144.6,337.5,56.4,28.2,73.4,297.5,6.5
2026-02-28T09:30:00Z,30.1,232.9,139.7,326.0,58.1,29.0,75.5,291.0,28.3
2026-02-28T09:45:00Z,35.6,201.8,121.1,282.5,53.6,26.8,69.7,255.4,7.8
2026-02-28T10:00:00Z,15.4,206.7,124.0,289.4,81.6,40.8,106.0,288.2,17.6
2026-02-28T10:15:00Z,15.9,225.4,135.2,315.5,78.5,39.2,102.0,303.8,-6.8
2026-02-28T10:30:00Z,39.9,257.9,154.7,350,72.1,36.0,93.7,330.0,-15.0
2026-02-28T10:45:00Z,36.2,217.0,130.2,303.8,77.2,38.6,100.3,294.2,27.1
2026-02-28T11:00:00Z,16.2,235.3,141.2,329.4,97.8,48.9,120,333.1,-11.0
2026-02-28T11:15:00Z,12.8,193.7,116.2,271.2,96.4,48.2,120,290.1,13.0
2026-02-28T11:30:00Z,7.8,218.8,131.3,306.3,98.3,49.1,120,317.1,-7.1
2026-02-28T11:45:00Z,20.4,190.5,114.3,266.7,77.9,39.0,101.3,268.4,-7.1
2026-02-28T12:00:00Z,32.5,180.8,108.5,253.2,92.9,46.5,120,273.7,-7.6
2026-02-28T12:15:00Z,40.4,217.6,130.5,304.6,83.8,41.9,108.9,301.3,4.9
2026-02-28T12:30:00Z,33.9,185.0,111.0,259.0,100.1,50.1,120,285.1,-11.6
2026-02-28T12:45:00Z,29.4,229.6,137.8,321.5,107.9,54.0,120,337.6,8.4
2026-02-28T13:00:00Z,17.8,164.9,99.0,230.9,93.5,46.7,120,258.4,6.7
2026-02-28T13:15:00Z,18.2,236.3,141.8,330.8,114.4,57.2,120,350.7,10.6
2026-02-28T13:30:00Z,32.0,231.7,139.0,324.3,112.3,56.1,120,343.9,-33.5
2026-02-28T13:45:00Z,22.2,189.4,113.7,265.2,110.1,55.1,120,299.5,-17.4
2026-02-28T14:00:00Z,47.0,151.4,90.8,211.9,107.3,53.6,120,258.7,11.6
2026-02-28T14:15:00Z,48.0,217.9,130.8,305.1,110.9,55.4,120,328.8,4.6
2026-02-28T14:30:00Z,42.1,208.7,125.2,292.1,104.6,52.3,120,313.3,-27.8
2026-02-28T14:45:00Z,15.4,240.7,144.4,337.0,88.6,44.3,115.1,329.3,18.3
2026-02-28T15:00:00Z,30.8,203.2,121.9,284.5,87.0,43.5,113.1,290.2,21.9
2026-02-28T15:15:00Z,10.2,207.5,124.5,290.4,91.4,45.7,118.8,298.8,-18.9
2026-02-28T15:30:00Z,0.4,164.5,98.7,230.3,83.1,41.5,108.0,247.6,36.0
2026-02-28T15:45:00Z,36.2,190.7,114.4,267.0,78.8,39.4,102.4,269.5,0.8
2026-02-28T16:00:00Z,8.2,187.7,112.6,262.8,60.6,30.3,78.7,248.3,-13.9
2026-02-28T16:15:00Z,9.6,232.3,139.4,325.2,63.4,31.7,82.5,295.7,-32.1
2026-02-28T16:30:00Z,41.3,200.6,120.4,280.9,61.7,30.9,80.3,262.4,-5.3
2026-02-28T16:45:00Z,35.9,204.3,122.6,286.0,70.9,35.5,92.2,275.2,-6.1
2026-02-28T17:00:00Z,22.5,211.7,127.0,296.4,48.3,24.1,62.7,260.0,13.4
2026-02-28T17:15:00Z,33.5,257.3,154.4,350,46.3,23.2,60.3,303.7,-13.3
2026-02-28T17:30:00Z,36.5,167.2,100.3,234.1,51.2,25.6,66.5,218.4,20.0
2026-02-28T17:45:00Z,5.1,218.3,131.0,305.7,57.8,28.9,75.2,276.2,26.7
2026-02-28T18:00:00Z,8.4,175.2,105.1,245.3,34.0,17.0,44.2,209.2,-0.4
2026-02-28T18:15:00Z,5.1,127.4,76.4,178.3,28.6,14.3,37.2,156.0,17.6
2026-02-28T18:30:00Z,18.6,204.0,122.4,285.6,28.2,14.1,36.7,232.3,-21.8
2026-02-28T18:45:00Z,11.7,207.1,124.2,289.9,28.9,14.5,37.6,236.0,-2.8
2026-02-28T19:00:00Z,46.2,181.7,109.0,254.4,9.6,4.8,12.5,191.3,-16.4
2026-02-28T19:15:00Z,34.7,178.2,106.9,249.5,11.1,5.5,14.4,189.3,-23.3
2026-02-28T19:30:00Z,31.9,203.2,121.9,284.5,10.4,5.2,13.5,213.6,-10.8
2026-02-28T19:45:00Z,29.8,164.9,99.0,230.9,9.2,4.6,11.9,174.1,1.8
2026-02-28T20:00:00Z,24.7,200.2,120.1,280.2,0.0,0.0,0.0,200.2,2.0
2026-02-28T20:15:00Z,12.7,213.9,128.3,299.5,0.0,0.0,0.0,213.9,3.1
2026-02-28T20:30:00Z,16.4,212.9,127.7,298.1,0.0,0.0,0.0,212.9,4.8
2026-02-28T20:45:00Z,35.1,222.5,133.5,311.5,0.0,0.0,0.0,222.5,-19.4
2026-02-28T21:00:00Z,42.6,167.7,100.6,234.8,0,0,0.0,167.7,-5.5
2026-02-28T21:15:00Z,21.5,184.8,110.9,258.7,0,0,0.0,184.8,14.9
2026-02-28T21:30:00Z,24.2,185.6,111.3,259.8,0,0,0.0,185.6,-28.9
2026-02-28T21:45:00Z,35.8,186.6,112.0,261.3,0,0,0.0,186.6,33.1
2026-02-28T22:00:00Z,6.3,217.1,130.3,304.0,0,0,0.0,217.1,-10.6
2026-02-28T22:15:00Z,14.1,231.5,138.9,324.1,0,0,0.0,231.5,-11.9
2026-02-28T22:30:00Z,40.5,194.0,116.4,271.6,0,0,0.0,194.0,-10.6
2026-02-28T22:45:00Z,17.3,210.9,126.5,295.2,0,0,0.0,210.9,-23.0
2026-02-28T23:00:00Z,25.9,224.3,134.6,314.0,0,0,0.0,224.3,40.5
2026-02-28T23:15:00Z,28.4,198.9,119.3,278.4,0,0,0.0,198.9,5.4
2026-02-28T23:30:00Z,3.9,188.3,113.0,263.6,0,0,0.0,188.3,17.5
2026-02-28T23:45:00Z,21.1,218.2,130.9,305.5,0,0,0.0,218.2,19.7
2026-03-01T00:00:00Z,5.1,220.7,132.4,309.0,0,0,0.0,220.7,-6.2
2026-03-01T00:15:00Z,27.4,223.0,133.8,312.2,0,0,0.0,223.0,-9.9
2026-03-01T00:30:00Z,47.0,195.6,117.4,273.8,0,0,0.0,195.6,5.3
2026-03-01T00:45:00Z,19.5,243.5,146.1,340.9,0,0,0.0,243.5,2.7
2026-03-01T01:00:00Z,40.4,235.2,141.1,329.2,0,0,0.0,235.2,-6.8
2026-03-01T01:15:00Z,25.9,166.1,99.7,232.6,0,0,0.0,166.1,-11.0
2026-03-01T01:30:00Z,30.4,232.2,139.3,325.1,0,0,0.0,232.2,19.0
2026-03-01T01:45:00Z,19.8,210.3,126.2,294.4,0,0,0.0,210.3,12.7
2026-03-01T02:00:00Z,38.6,219.4,131.7,307.2,0,0,0.0,219.4,-1.4
2026-03-01T02:15:00Z,10.4,248.3,149.0,347.6,0,0,0.0,248.3,-16.3
2026-03-01T02:30:00Z,28.5,211.5,126.9,296.1,0,0,0.0,211.5,16.0
2026-03-01T02:45:00Z,27.9,181.7,109.0,254.3,0,0,0.0,181.7,-29.1
2026-03-01T03:00:00Z,32.0,260.3,156.2,350,0,0,0.0,260.3,17.3
2026-03-01T03:15:00Z,29.8,200.9,120.5,281.3,0,0,0.0,200.9,-9.6
2026-03-01T03:30:00Z,28.4,192.7,115.6,269.8,0,0,0.0,192.7,6.6
2026-03-01T03:45:00Z,9.2,227.1,136.3,317.9,0,0,0.0,227.1,3.5
2026-03-01T04:00:00Z,28.6,191.6,115.0,268.2,0,0,0.0,191.6,17.0
2026-03-01T04:15:00Z,17.0,229.0,137.4,320.6,0,0,0.0,229.0,-19.2
2026-03-01T04:30:00Z,42.1,213.1,127.9,298.3,0,0,0.0,213.1,-0.6
2026-03-01T04:45:00Z,27.4,208.7,125.2,292.1,0,0,0.0,208.7,-4.1
2026-03-01T05:00:00Z,36.8,245.9,147.5,344.2,0,0,0.0,245.9,-9.2
2026-03-01T05:15:00Z,25.6,249.9,149.9,349.9,0,0,0.0,249.9,-26.1
2026-03-01T05:30:00Z,39.9,208.6,125.2,292.0,0,0,0.0,208.6,-8.4
2026-03-01T05:45:00Z,8.9,238.8,143.3,334.3,0,0,0.0,238.8,-10.3
2026-03-01T06:00:00Z,24.9,217.9,130.7,305.1,0.0,0,0.0,217.9,0.7
2026-03-01T06:15:00Z,25.4,288.8,173.3,350,0.0,0,0.0,288.8,-13.7
2026-03-01T06:30:00Z,2.6,208.8,125.3,292.3,0.0,0,0.0,208.8,4.2
2026-03-01T06:45:00Z,27.1,197.9,118.7,277.0,0.0,0,0.0,197.9,-0.8
2026-03-01T07:00:00Z,11.1,242.3,145.4,339.3,11.4,5.7,14.8,253.7,3.0
2026-03-01T07:15:00Z,20.9,235.1,141.0,329.1,11.1,5.5,14.4,246.1,0.2
2026-03-01T07:30:00Z,11.4,224.5,134.7,314.4,9.5,4.7,12.3,234.0,-14.1
2026-03-01T07:45:00Z,20.9,248.9,149.3,348.4,11.1,5.6,14.5,260.0,-15.8
2026-03-01T08:00:00Z,36.2,236.5,141.9,331.1,25.0,12.5,32.6,261.6,-14.6
2026-03-01T08:15:00Z,40.5,201.5,120.9,282.1,31.9,15.9,41.4,233.4,14.6
2026-03-01T08:30:00Z,20.8,176.8,106.1,247.6,26.6,13.3,34.6,203.4,6.5
2026-03-01T08:45:00Z,47.5,228.2,136.9,319.5,26.8,13.4,34.9,255.0,-21.9
2026-03-01T09:00:00Z,6.6,174.4,104.7,244.2,47.5,23.8,61.8,222.0,-2.8
2026-03-01T09:15:00Z,10.1,167.9,100.7,235.0,45.6,22.8,59.2,213.4,-7.6
2026-03-01T09:30:00Z,37.7,192.4,115.4,269.3,45.2,22.6,58.8,237.6,6.8
2026-03-01T09:45:00Z,42.1,190.7,114.4,266.9,46.1,23.1,59.9,236.8,-8.0
2026-03-01T10:00:00Z,43.1,237.6,142.6,332.6,75.5,37.7,98.1,313.1,-38.7
2026-03-01T10:15:00Z,10.0,231.0,138.6,323.4,60.4,30.2,78.5,291.4,19.9
